index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP
2267,22200098,1610612751,BKN,1610612754,IND,2022-23,33,18,2022-10-31,51,24.166666666666668,17.0,25.428571428571427,20.0,22.333333333333332,23.428571428571427
2264,22200096,1610612766,CHA,1610612758,SAC,2022-23,34,24,2022-10-31,58,27.83333333333333,20.5,29.33333333333333,22.5,25.0,22.8
2265,22200096,1610612758,SAC,1610612766,CHA,2022-23,24,34,2022-10-31,58,29.0,24.5,30.8,25.5,22.8,25.0
2260,22200102,1610612746,LAC,1610612745,HOU,2022-23,30,23,2022-10-31,53,24.83333333333333,18.0,28.166666666666668,21.0,21.166666666666668,22.428571428571427
2262,22200100,1610612765,DET,1610612749,MIL,2022-23,23,34,2022-10-31,57,26.714285714285715,18.5,23.428571428571427,20.5,22.428571428571427,21.166666666666668
2249,22200105,1610612753,ORL,1610612760,OKC,2022-23,32,33,2022-11-01,65,28.0,23.0,25.5,20.0,22.428571428571427,22.142857142857142
2252,22200103,1610612751,BKN,1610612741,CHI,2022-23,27,25,2022-11-01,52,25.428571428571427,17.0,28.666666666666668,22.5,22.142857142857142,22.428571428571427
2250,22200106,1610612750,MIN,1610612756,PHX,2022-23,20,24,2022-11-01,44,32.142857142857146,25.5,31.142857142857142,24.0,22.714285714285715,23.571428571428573
2255,22200104,1610612744,GSW,1610612748,MIA,2022-23,24,33,2022-11-01,57,31.142857142857142,24.0,32.142857142857146,25.5,23.571428571428573,22.714285714285715
2248,22200105,1610612760,OKC,1610612753,ORL,2022-23,33,32,2022-11-01,65,25.5,20.0,28.0,23.0,25.0,22.285714285714285
2253,22200103,1610612741,CHI,1610612751,BKN,2022-23,25,27,2022-11-01,52,28.857142857142858,23.5,28.142857142857142,22.5,22.285714285714285,25.0
2254,22200104,1610612748,MIA,1610612744,GSW,2022-23,33,24,2022-11-01,57,28.142857142857142,22.5,28.857142857142858,23.5,21.285714285714285,23.333333333333332
2251,22200106,1610612756,PHX,1610612750,MIN,2022-23,24,20,2022-11-01,44,28.666666666666668,22.5,25.428571428571427,17.0,23.333333333333332,21.285714285714285
2247,22200111,1610612741,CHI,1610612766,CHA,2022-23,27,26,2022-11-02,53,28.375,23.5,27.428571428571427,20.5,22.625,21.5
2226,22200115,1610612742,DAL,1610612762,UTA,2022-23,23,35,2022-11-02,58,31.0,27.0,28.166666666666668,23.5,21.5,22.625
2231,22200109,1610612748,MIA,1610612758,SAC,2022-23,33,32,2022-11-02,65,28.75,22.5,29.142857142857142,22.5,21.625,23.833333333333332
2245,22200110,1610612752,NYK,1610612737,ATL,2022-23,32,21,2022-11-02,53,28.83333333333333,23.5,23.666666666666668,22.0,23.833333333333332,21.625
2227,22200115,1610612762,UTA,1610612742,DAL,2022-23,35,23,2022-11-02,58,25.125,20.0,29.166666666666668,24.0,22.625,24.571428571428573
2246,22200111,1610612766,CHA,1610612741,CHI,2022-23,26,27,2022-11-02,53,28.714285714285715,20.5,29.428571428571427,20.5,24.571428571428573,22.625
2232,22200113,1610612765,DET,1610612749,MIL,2022-23,26,31,2022-11-02,57,26.25,18.5,29.125,24.5,22.375,24.833333333333332
2236,22200117,1610612747,LAL,1610612740,NOP,2022-23,23,27,2022-11-02,50,23.666666666666668,22.0,28.83333333333333,23.5,24.833333333333332,22.375
2233,22200113,1610612749,MIL,1610612765,DET,2022-23,31,26,2022-11-02,57,31.33333333333333,25.5,23.375,20.5,25.333333333333332,21.142857142857142
2234,22200112,1610612746,LAC,1610612745,HOU,2022-23,34,24,2022-11-02,58,25.571428571428573,18.0,32.833333333333336,27.0,21.142857142857142,25.333333333333332
2229,22200116,1610612763,MEM,1610612757,POR,2022-23,30,23,2022-11-02,53,27.857142857142858,21.0,29.571428571428573,25.0,24.428571428571427,21.0
2228,22200116,1610612757,POR,1610612763,MEM,2022-23,23,30,2022-11-02,53,29.166666666666668,24.0,25.125,20.0,21.0,24.428571428571427
2238,22200108,1610612755,PHI,1610612764,WAS,2022-23,25,31,2022-11-02,56,29.125,24.5,26.25,18.5,21.5,23.0
2244,22200110,1610612737,ATL,1610612752,NYK,2022-23,21,32,2022-11-02,53,29.142857142857142,22.5,28.75,22.5,23.0,21.5
2235,22200112,1610612745,HOU,1610612746,LAC,2022-23,24,34,2022-11-02,58,23.375,20.5,31.33333333333333,25.5,22.875,22.333333333333332
2237,22200117,1610612740,NOP,1610612747,LAL,2022-23,27,23,2022-11-02,50,29.33333333333333,21.0,30.666666666666668,26.0,22.333333333333332,22.875
2230,22200109,1610612758,SAC,1610612748,MIA,2022-23,32,33,2022-11-02,65,28.166666666666668,23.5,31.0,27.0,22.666666666666668,21.333333333333332
2241,22200107,1610612739,CLE,1610612738,BOS,2022-23,35,27,2022-11-02,62,30.666666666666668,26.0,29.33333333333333,21.0,21.333333333333332,22.666666666666668
2239,22200108,1610612764,WAS,1610612755,PHI,2022-23,31,25,2022-11-02,56,27.428571428571427,20.5,28.375,23.5,22.714285714285715,24.285714285714285
2242,22200114,1610612759,SAS,1610612761,TOR,2022-23,31,32,2022-11-02,63,29.428571428571427,20.5,28.714285714285715,20.5,24.285714285714285,22.714285714285715
2243,22200114,1610612761,TOR,1610612759,SAS,2022-23,32,31,2022-11-02,63,29.571428571428573,25.0,27.857142857142858,21.0,21.714285714285715,21.5
2240,22200107,1610612738,BOS,1610612739,CLE,2022-23,27,35,2022-11-02,62,32.833333333333336,27.0,25.571428571428573,18.0,21.5,21.714285714285715
2224,22200118,1610612753,ORL,1610612744,GSW,2022-23,30,30,2022-11-03,60,28.5,23.0,30.25,23.5,22.125,23.0
2225,22200118,1610612744,GSW,1610612753,ORL,2022-23,30,30,2022-11-03,60,30.25,23.5,28.5,23.0,23.0,22.125
2223,22200119,1610612743,DEN,1610612760,OKC,2022-23,42,29,2022-11-03,71,31.571428571428573,27.0,26.571428571428573,20.0,23.714285714285715,24.857142857142858
2222,22200119,1610612760,OKC,1610612743,DEN,2022-23,29,42,2022-11-03,71,26.571428571428573,20.0,31.571428571428573,27.0,24.857142857142858,23.714285714285715
2211,22200126,1610612759,SAS,1610612746,LAC,2022-23,18,28,2022-11-04,46,29.625,20.5,28.666666666666668,24.5,24.625,24.142857142857142
2216,22200122,1610612752,NYK,1610612755,PHI,2022-23,21,22,2022-11-04,43,29.285714285714285,23.5,27.875,20.5,24.142857142857142,24.625
2218,22200131,1610612762,UTA,1610612747,LAL,2022-23,40,34,2022-11-04,74,26.22222222222222,20.0,28.375,20.5,22.77777777777778,22.444444444444443
2220,22200124,1610612741,CHI,1610612738,BOS,2022-23,31,26,2022-11-04,57,28.22222222222222,23.5,31.285714285714285,26.0,22.444444444444443,22.77777777777778
2206,22200130,1610612757,POR,1610612756,PHX,2022-23,25,28,2022-11-04,53,28.285714285714285,23.0,28.125,21.0,21.428571428571427,22.22222222222222
2203,22200120,1610612765,DET,1610612739,CLE,2022-23,21,24,2022-11-04,45,26.22222222222222,18.5,26.625,18.0,22.22222222222222,21.428571428571427
2201,22200128,1610612744,GSW,1610612740,NOP,2022-23,27,26,2022-11-04,53,30.22222222222222,23.5,23.571428571428573,22.0,23.11111111111111,22.142857142857142
2202,22200120,1610612739,CLE,1610612765,DET,2022-23,24,21,2022-11-04,45,31.285714285714285,26.0,28.22222222222222,23.5,22.142857142857142,23.11111111111111
2209,22200123,1610612751,BKN,1610612764,WAS,2022-23,38,28,2022-11-04,66,25.625,17.0,29.857142857142858,24.0,21.375,24.375
2214,22200125,1610612763,MEM,1610612766,CHA,2022-23,41,24,2022-11-04,65,28.125,21.0,28.285714285714285,23.0,24.375,21.375
2213,22200127,1610612742,DAL,1610612761,TOR,2022-23,31,29,2022-11-04,60,29.857142857142858,24.0,25.625,17.0,21.142857142857142,23.428571428571427
2207,22200130,1610612756,PHX,1610612757,POR,2022-23,28,25,2022-11-04,53,28.0,22.5,31.285714285714285,25.5,23.428571428571427,21.142857142857142
2221,22200124,1610612738,BOS,1610612741,CHI,2022-23,26,31,2022-11-04,57,32.0,25.5,29.875,25.0,21.285714285714285,22.75
2199,22200121,1610612754,IND,1610612748,MIA,2022-23,28,29,2022-11-04,57,25.75,20.5,30.625,21.5,22.75,21.285714285714285
2200,22200128,1610612740,NOP,1610612744,GSW,2022-23,26,27,2022-11-04,53,29.0,21.0,29.22222222222222,22.5,22.142857142857142,22.0
2212,22200127,1610612761,TOR,1610612742,DAL,2022-23,29,31,2022-11-04,60,29.875,25.0,32.0,25.5,22.0,22.142857142857142
2215,22200125,1610612766,CHA,1610612763,MEM,2022-23,24,41,2022-11-04,65,28.375,20.5,26.22222222222222,20.0,24.625,21.88888888888889
2198,22200121,1610612748,MIA,1610612754,IND,2022-23,29,28,2022-11-04,57,29.22222222222222,22.5,29.0,21.0,21.88888888888889,24.625
2210,22200126,1610612746,LAC,1610612759,SAS,2022-23,28,18,2022-11-04,46,26.625,18.0,26.22222222222222,18.5,20.875,22.625
2205,22200129,1610612750,MIN,1610612749,MIL,2022-23,26,34,2022-11-04,60,30.625,21.5,25.75,20.5,22.625,20.875
2204,22200129,1610612749,MIL,1610612750,MIN,2022-23,34,26,2022-11-04,60,31.285714285714285,25.5,28.0,22.5,25.428571428571427,21.444444444444443
2217,22200122,1610612755,PHI,1610612752,NYK,2022-23,22,21,2022-11-04,43,28.666666666666668,24.5,29.625,20.5,21.444444444444443,25.428571428571427
2208,22200123,1610612764,WAS,1610612751,BKN,2022-23,28,38,2022-11-04,66,27.875,20.5,29.285714285714285,23.5,22.75,25.0
2219,22200131,1610612747,LAL,1610612762,UTA,2022-23,34,40,2022-11-04,74,23.571428571428573,22.0,30.22222222222222,23.5,25.0,22.75
2185,22200139,1610612757,POR,1610612756,PHX,2022-23,26,35,2022-11-05,61,27.875,23.0,28.714285714285715,23.5,21.75,23.625
2192,22200138,1610612743,DEN,1610612759,SAS,2022-23,40,27,2022-11-05,67,32.875,27.0,30.11111111111111,21.5,23.625,21.75
2194,22200137,1610612750,MIN,1610612745,HOU,2022-23,40,34,2022-11-05,74,30.11111111111111,21.5,32.875,27.0,22.555555555555557,22.0
2186,22200134,1610612740,NOP,1610612737,ATL,2022-23,28,29,2022-11-05,57,28.625,21.0,28.0,22.5,22.0,22.555555555555557
2197,22200135,1610612752,NYK,1610612738,BOS,2022-23,29,32,2022-11-05,61,28.25,22.0,27.0,17.0,23.625,24.625
2183,22200136,1610612749,MIL,1610612760,OKC,2022-23,34,34,2022-11-05,68,31.625,25.5,28.125,20.0,24.625,23.625
2187,22200134,1610612737,ATL,1610612740,NOP,2022-23,29,28,2022-11-05,57,28.125,20.0,31.625,25.5,23.875,22.571428571428573
2190,22200132,1610612758,SAC,1610612753,ORL,2022-23,25,33,2022-11-05,58,28.714285714285715,23.5,27.875,23.0,22.571428571428573,23.875
2193,22200138,1610612759,SAS,1610612743,DEN,2022-23,27,40,2022-11-05,67,28.33333333333333,18.5,27.88888888888889,20.5,24.444444444444443,21.125
2196,22200135,1610612738,BOS,1610612752,NYK,2022-23,32,29,2022-11-05,61,31.25,25.0,28.666666666666668,23.0,21.125,24.444444444444443
2184,22200139,1610612756,PHX,1610612757,POR,2022-23,35,26,2022-11-05,61,28.0,22.5,28.625,21.0,23.0,24.625
2182,22200136,1610612760,OKC,1610612749,MIL,2022-23,34,34,2022-11-05,68,26.875,20.0,23.444444444444443,20.5,24.625,23.0
2195,22200137,1610612745,HOU,1610612750,MIN,2022-23,34,40,2022-11-05,74,23.444444444444443,20.5,26.875,20.0,22.77777777777778,21.77777777777778
2189,22200133,1610612751,BKN,1610612766,CHA,2022-23,30,21,2022-11-05,51,27.0,17.0,28.25,22.0,21.77777777777778,22.77777777777778
2188,22200133,1610612766,CHA,1610612751,BKN,2022-23,21,30,2022-11-05,51,27.88888888888889,20.5,28.33333333333333,18.5,23.88888888888889,21.77777777777778
2191,22200132,1610612753,ORL,1610612758,SAC,2022-23,33,25,2022-11-05,58,28.666666666666668,23.0,31.25,25.0,21.77777777777778,23.88888888888889
2176,22200143,1610612746,LAC,1610612762,UTA,2022-23,29,29,2022-11-06,58,26.77777777777778,18.0,27.88888888888889,20.5,20.88888888888889,22.375
2181,22200140,1610612739,CLE,1610612747,LAL,2022-23,30,36,2022-11-06,66,30.375,23.0,28.5,23.5,22.375,20.88888888888889
2175,22200142,1610612763,MEM,1610612764,WAS,2022-23,24,25,2022-11-06,49,29.55555555555556,21.0,29.77777777777778,25.0,24.666666666666668,24.875
2180,22200140,1610612747,LAL,1610612739,CLE,2022-23,36,30,2022-11-06,66,24.875,22.0,27.6,20.0,24.875,24.666666666666668
2178,22200141,1610612741,CHI,1610612761,TOR,2022-23,30,21,2022-11-06,51,28.5,23.5,30.375,23.0,22.6,22.88888888888889
2179,22200141,1610612761,TOR,1610612741,CHI,2022-23,21,30,2022-11-06,51,29.77777777777778,25.0,29.55555555555556,21.0,22.88888888888889,22.6
2177,22200143,1610612762,UTA,1610612746,LAC,2022-23,29,29,2022-11-06,58,27.6,20.0,24.875,22.0,23.1,22.77777777777778
2174,22200142,1610612764,WAS,1610612763,MEM,2022-23,25,24,2022-11-06,49,27.88888888888889,20.5,26.77777777777778,18.0,22.77777777777778,23.1
2168,22200148,1610612756,PHX,1610612755,PHI,2022-23,20,33,2022-11-07,53,28.77777777777778,22.5,26.0,20.5,22.77777777777778,22.9
2159,22200151,1610612741,CHI,1610612761,TOR,2022-23,30,27,2022-11-07,57,28.7,23.5,27.666666666666668,23.0,22.9,22.77777777777778
2147,22200154,1610612759,SAS,1610612743,DEN,2022-23,28,28,2022-11-07,56,28.2,18.5,31.33333333333333,25.0,24.0,22.2
2145,22200155,1610612751,BKN,1610612742,DAL,2022-23,34,29,2022-11-07,63,27.3,17.0,30.0,24.0,22.2,24.0
2149,22200157,1610612747,LAL,1610612762,UTA,2022-23,34,42,2022-11-07,76,26.11111111111111,22.0,28.33333333333333,22.0,24.77777777777778,24.555555555555557
2156,22200146,1610612760,OKC,1610612765,DET,2022-23,33,28,2022-11-07,61,27.666666666666668,20.0,27.0,18.0,24.555555555555557,24.77777777777778
2152,22200149,1610612737,ATL,1610612749,MIL,2022-23,25,36,2022-11-07,61,28.22222222222222,20.0,31.88888888888889,25.5,23.88888888888889,21.7
2164,22200145,1610612753,ORL,1610612745,HOU,2022-23,30,33,2022-11-07,63,29.1,23.0,25.7,18.5,21.7,23.88888888888889
2160,22200144,1610612764,WAS,1610612766,CHA,2022-23,26,18,2022-11-07,44,27.6,20.0,29.9,23.5,23.1,23.333333333333332
2146,22200154,1610612743,DEN,1610612759,SAS,2022-23,28,28,2022-11-07,56,33.666666666666664,27.0,29.2,22.5,23.333333333333332,23.1
2158,22200151,1610612761,TOR,1610612741,CHI,2022-23,27,30,2022-11-07,57,28.9,22.5,24.5,20.5,23.2,21.9
2169,22200148,1610612755,PHI,1610612756,PHX,2022-23,33,20,2022-11-07,53,28.0,23.0,30.33333333333333,23.0,21.9,23.2
2167,22200147,1610612754,IND,1610612740,NOP,2022-23,32,30,2022-11-07,62,26.0,20.5,28.77777777777778,22.5,22.555555555555557,21.666666666666668
2163,22200150,1610612757,POR,1610612748,MIA,2022-23,28,28,2022-11-07,56,27.666666666666668,23.0,28.7,23.5,21.666666666666668,22.555555555555557
2171,22200156,1610612758,SAC,1610612744,GSW,2022-23,31,29,2022-11-07,60,28.25,23.5,26.8,20.0,22.625,22.666666666666668
2166,22200147,1610612740,NOP,1610612754,IND,2022-23,30,32,2022-11-07,62,28.55555555555556,21.0,29.0,20.5,22.666666666666668,22.625
2173,22200158,1610612746,LAC,1610612739,CLE,2022-23,31,37,2022-11-07,68,27.0,18.0,27.666666666666668,20.0,21.1,22.22222222222222
2172,22200158,1610612739,CLE,1610612746,LAC,2022-23,37,31,2022-11-07,68,30.33333333333333,23.0,28.0,23.0,22.22222222222222,21.1
2161,22200144,1610612766,CHA,1610612764,WAS,2022-23,18,26,2022-11-07,44,27.2,20.0,31.1,21.5,23.3,22.1
2148,22200157,1610612762,UTA,1610612747,LAL,2022-23,42,34,2022-11-07,76,26.8,20.0,28.25,23.5,22.1,23.3
2155,22200153,1610612750,MIN,1610612752,NYK,2022-23,29,38,2022-11-07,67,31.1,21.5,27.2,20.0,22.8,23.666666666666668
2154,22200153,1610612752,NYK,1610612750,MIN,2022-23,38,29,2022-11-07,67,28.33333333333333,22.0,26.11111111111111,22.0,23.666666666666668,22.8
2157,22200146,1610612765,DET,1610612760,OKC,2022-23,28,33,2022-11-07,61,25.7,18.5,29.1,23.0,22.3,21.22222222222222
2150,22200152,1610612738,BOS,1610612763,MEM,2022-23,28,34,2022-11-07,62,31.33333333333333,25.0,28.2,18.5,21.22222222222222,22.3
2162,22200150,1610612748,MIA,1610612757,POR,2022-23,28,28,2022-11-07,56,29.2,22.5,33.666666666666664,27.0,21.7,25.0
2153,22200149,1610612749,MIL,1610612737,ATL,2022-23,36,25,2022-11-07,61,31.88888888888889,25.5,28.22222222222222,20.0,25.0,21.7
2151,22200152,1610612763,MEM,1610612738,BOS,2022-23,34,28,2022-11-07,62,29.0,20.5,28.55555555555556,21.0,24.4,22.5
2170,22200156,1610612744,GSW,1610612758,SAC,2022-23,29,31,2022-11-07,60,29.9,23.5,27.6,20.0,22.5,24.4
2165,22200145,1610612745,HOU,1610612753,ORL,2022-23,33,30,2022-11-07,63,24.5,20.5,28.9,22.5,22.1,21.25
2144,22200155,1610612742,DAL,1610612751,BKN,2022-23,29,34,2022-11-07,63,30.0,24.0,27.3,17.0,21.25,22.1
2140,22200168,1610612760,OKC,1610612749,MIL,2022-23,27,27,2022-11-09,54,28.2,20.0,29.9,20.5,24.6,22.666666666666668
2120,22200171,1610612758,SAC,1610612739,CLE,2022-23,34,29,2022-11-09,63,28.55555555555556,23.5,26.6,18.0,22.666666666666668,24.6
2136,22200161,1610612742,DAL,1610612753,ORL,2022-23,28,24,2022-11-09,52,29.88888888888889,24.0,30.5,21.5,20.88888888888889,22.8
2122,22200166,1610612741,CHI,1610612740,NOP,2022-23,22,22,2022-11-09,44,28.7,23.5,28.4,20.0,22.8,20.88888888888889
2135,22200170,1610612746,LAC,1610612747,LAL,2022-23,38,21,2022-11-09,59,26.6,18.0,28.55555555555556,23.5,20.8,21.5
2130,22200163,1610612738,BOS,1610612765,DET,2022-23,29,21,2022-11-09,50,31.0,25.0,28.8,22.5,21.5,20.8
2121,22200171,1610612739,CLE,1610612758,SAC,2022-23,29,34,2022-11-09,63,31.0,23.0,26.6,20.5,22.4,23.9
2125,22200169,1610612759,SAS,1610612763,MEM,2022-23,32,38,2022-11-09,70,28.8,18.5,29.3,21.5,23.9,22.4
2133,22200165,1610612745,HOU,1610612761,TOR,2022-23,37,29,2022-11-09,66,25.8,21.0,33.1,27.0,22.2,21.3
2143,22200162,1610612762,UTA,1610612737,ATL,2022-23,26,22,2022-11-09,48,28.4,20.0,28.7,23.5,21.3,22.2
2137,22200161,1610612753,ORL,1610612742,DAL,2022-23,24,28,2022-11-09,52,29.3,23.0,32.3,25.5,22.0,24.2
2127,22200164,1610612752,NYK,1610612751,BKN,2022-23,22,38,2022-11-09,60,29.3,22.0,28.7,21.0,24.2,22.0
2124,22200169,1610612763,MEM,1610612759,SAS,2022-23,38,32,2022-11-09,70,29.9,20.5,28.2,20.0,24.2,22.6
2129,22200167,1610612750,MIN,1610612756,PHX,2022-23,25,39,2022-11-09,64,30.5,21.5,29.88888888888889,24.0,22.6,24.2
2138,22200159,1610612757,POR,1610612766,CHA,2022-23,25,30,2022-11-09,55,27.7,23.0,25.2,18.5,21.5,22.7
2123,22200166,1610612740,NOP,1610612741,CHI,2022-23,22,22,2022-11-09,44,28.7,21.0,29.3,22.0,22.7,21.5
2139,22200159,1610612766,CHA,1610612757,POR,2022-23,30,25,2022-11-09,55,25.2,18.5,27.7,23.0,22.8,24.1
2142,22200162,1610612737,ATL,1610612762,UTA,2022-23,22,26,2022-11-09,48,27.9,20.0,26.9,22.0,24.1,22.8
2119,22200160,1610612754,IND,1610612743,DEN,2022-23,27,35,2022-11-09,62,26.6,20.5,31.0,23.0,22.6,25.0
2141,22200168,1610612749,MIL,1610612760,OKC,2022-23,27,27,2022-11-09,54,32.3,25.5,29.3,23.0,25.0,22.6
2131,22200163,1610612765,DET,1610612738,BOS,2022-23,21,29,2022-11-09,50,26.8,20.5,27.9,20.5,22.7,22.4
2128,22200167,1610612756,PHX,1610612750,MIN,2022-23,39,25,2022-11-09,64,27.9,20.5,26.8,20.5,22.4,22.7
2118,22200160,1610612743,DEN,1610612754,IND,2022-23,35,27,2022-11-09,62,33.1,27.0,25.8,21.0,23.3,23.5
2132,22200165,1610612761,TOR,1610612745,HOU,2022-23,29,37,2022-11-09,66,28.8,22.5,31.0,25.0,23.5,23.3
2126,22200164,1610612751,BKN,1610612752,NYK,2022-23,38,22,2022-11-09,60,29.3,21.5,28.8,18.5,22.7,24.3
2134,22200170,1610612747,LAL,1610612746,LAC,2022-23,21,38,2022-11-09,59,26.9,22.0,27.9,20.0,24.3,22.7
2113,22200174,1610612748,MIA,1610612766,CHA,2022-23,32,27,2022-11-10,59,28.7,22.5,27.7,20.0,21.7,21.5
2117,22200172,1610612742,DAL,1610612764,WAS,2022-23,34,28,2022-11-10,62,29.7,24.0,27.5,20.0,21.5,21.7
2111,22200175,1610612757,POR,1610612740,NOP,2022-23,27,27,2022-11-10,54,27.0,23.0,26.6,20.0,21.6,24.6
2115,22200173,1610612737,ATL,1610612755,PHI,2022-23,29,20,2022-11-10,49,27.5,20.0,29.7,24.0,24.6,21.6
2112,22200174,1610612766,CHA,1610612748,MIA,2022-23,27,32,2022-11-10,59,25.8,18.5,28.4,23.0,22.6,22.6
2116,22200172,1610612764,WAS,1610612742,DAL,2022-23,28,34,2022-11-10,62,26.6,20.0,27.0,23.0,22.6,22.6
2114,22200173,1610612755,PHI,1610612737,ATL,2022-23,20,29,2022-11-10,49,28.4,23.0,25.8,18.5,21.8,22.2
2110,22200175,1610612740,NOP,1610612757,POR,2022-23,27,27,2022-11-10,54,27.7,20.0,28.7,22.5,22.2,21.8
2094,22200183,1610612747,LAL,1610612758,SAC,2022-23,23,23,2022-11-11,46,26.8,21.5,26.9,21.0,24.1,23.9
2107,22200179,1610612761,TOR,1610612760,OKC,2022-23,24,29,2022-11-11,53,29.3,23.5,30.3,23.5,23.9,24.1
2102,22200182,1610612744,GSW,1610612739,CLE,2022-23,25,25,2022-11-11,50,30.3,23.5,29.3,23.5,22.5,22.3
2095,22200183,1610612758,SAC,1610612747,LAL,2022-23,23,23,2022-11-11,46,29.1,23.5,28.9,21.5,22.3,22.5
2106,22200179,1610612760,OKC,1610612761,TOR,2022-23,29,24,2022-11-11,53,28.7,20.5,32.0,25.5,24.1,21.7
2098,22200177,1610612753,ORL,1610612756,PHX,2022-23,30,23,2022-11-11,53,29.0,23.0,29.2,21.5,21.7,24.1
2099,22200177,1610612756,PHX,1610612753,ORL,2022-23,23,30,2022-11-11,53,29.4,20.5,31.7,26.5,22.3,22.1
2100,22200181,1610612750,MIN,1610612763,MEM,2022-23,30,33,2022-11-11,63,28.9,21.5,29.1,23.5,22.1,22.3
2109,22200180,1610612749,MIL,1610612759,SAS,2022-23,27,31,2022-11-11,58,32.0,25.5,28.7,20.5,24.9,23.7
2108,22200180,1610612759,SAS,1610612749,MIL,2022-23,31,27,2022-11-11,58,28.4,18.5,33.6,27.0,23.7,24.9
2104,22200178,1610612765,DET,1610612752,NYK,2022-23,26,30,2022-11-11,56,26.9,21.0,26.8,21.5,23.3,23.7
2105,22200178,1610612752,NYK,1610612765,DET,2022-23,30,26,2022-11-11,56,29.2,21.5,29.0,23.0,23.7,23.3
2101,22200181,1610612763,MEM,1610612750,MIN,2022-23,33,30,2022-11-11,63,31.1,20.5,31.5,26.5,24.3,23.7
2097,22200176,1610612743,DEN,1610612738,BOS,2022-23,25,33,2022-11-11,58,33.6,27.0,28.4,18.5,23.7,24.3
2103,22200182,1610612739,CLE,1610612744,GSW,2022-23,25,25,2022-11-11,50,31.7,26.5,29.4,20.5,22.6,21.5
2096,22200176,1610612738,BOS,1610612743,DEN,2022-23,33,25,2022-11-11,58,31.5,26.5,31.1,20.5,21.5,22.6
2089,22200185,1610612762,UTA,1610612764,WAS,2022-23,30,28,2022-11-12,58,28.4,20.0,26.3,21.0,20.9,21.9
2090,22200191,1610612740,NOP,1610612745,HOU,2022-23,34,26,2022-11-12,60,26.9,20.0,26.8,20.0,21.9,20.9
2078,22200190,1610612742,DAL,1610612757,POR,2022-23,35,25,2022-11-12,60,29.9,24.0,27.5,18.0,21.9,21.8
2091,22200191,1610612745,HOU,1610612740,NOP,2022-23,26,34,2022-11-12,60,26.3,21.0,28.4,20.0,21.8,21.9
2083,22200189,1610612748,MIA,1610612766,CHA,2022-23,34,33,2022-11-12,67,29.7,23.0,28.5,21.5,21.5,22.9
2082,22200189,1610612766,CHA,1610612748,MIA,2022-23,33,34,2022-11-12,67,26.3,18.5,26.8,20.5,22.9,21.5
2080,22200184,1610612751,BKN,1610612746,LAC,2022-23,24,19,2022-11-12,43,30.3,21.5,26.0,21.0,23.0,22.6
2088,22200185,1610612764,WAS,1610612762,UTA,2022-23,28,30,2022-11-12,58,26.8,20.0,26.9,20.0,22.6,23.0
2084,22200186,1610612765,DET,1610612738,BOS,2022-23,29,30,2022-11-12,59,26.0,21.0,30.3,21.5,22.7,24.2
2086,22200187,1610612761,TOR,1610612754,IND,2022-23,26,28,2022-11-12,54,28.4,22.5,28.0,21.0,24.2,22.7
2087,22200187,1610612754,IND,1610612761,TOR,2022-23,28,26,2022-11-12,54,26.8,20.5,26.3,18.5,22.8,20.8
2081,22200184,1610612746,LAC,1610612751,BKN,2022-23,19,24,2022-11-12,43,27.5,18.0,29.9,24.0,20.8,22.8
2092,22200188,1610612755,PHI,1610612737,ATL,2022-23,37,24,2022-11-12,61,28.0,21.0,28.4,22.5,21.6,21.7
2085,22200186,1610612738,BOS,1610612765,DET,2022-23,30,29,2022-11-12,59,31.8,26.5,27.2,23.0,21.7,21.6
2093,22200188,1610612737,ATL,1610612755,PHI,2022-23,24,37,2022-11-12,61,28.5,21.5,29.7,23.0,24.2,22.4
2079,22200190,1610612757,POR,1610612742,DAL,2022-23,25,35,2022-11-12,60,27.2,23.0,31.8,26.5,22.4,24.2
2076,22200198,1610612747,LAL,1610612751,BKN,2022-23,26,22,2022-11-13,48,26.8,21.5,28.7,20.5,24.0,21.4
2074,22200195,1610612755,PHI,1610612762,UTA,2022-23,26,30,2022-11-13,56,29.2,21.0,32.7,25.0,21.4,24.0
2073,22200192,1610612752,NYK,1610612760,OKC,2022-23,48,36,2022-11-13,84,29.2,21.5,32.1,25.5,23.9,23.1
2066,22200197,1610612758,SAC,1610612744,GSW,2022-23,26,39,2022-11-13,65,29.1,23.5,29.4,23.5,23.1,23.9
