index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP
5690,22400089,1610612738,BOS,1610612765,DET,2024-25,42,31,2024-10-26,73,38.0,38.0,32.0,32.0,25.5,22.6,103.66666666666669,109.6,28.0,28.0,30.5,30.5,0.6208333333333332,0.5178333333333333,0.5008333333333334,0.4729999999999999,0.4686666666666666,0.4261666666666666,0.6093333333333333,0.8828333333333335,4.5,2.2,2.6666666666666665,4.666666666666667
5687,22400093,1610612761,TOR,1610612750,MIN,2024-25,18,32,2024-10-26,50,31.0,31.0,20.0,20.0,22.0,23.6,99.66666666666669,102.4,32.0,32.0,22.5,22.5,0.5393333333333334,0.573,0.4761666666666667,0.5208333333333334,0.373,0.3791666666666667,0.6795,0.5768000000000001,5.5,3.333333333333333,4.666666666666667,2.6666666666666665
5689,22400090,1610612764,WAS,1610612739,CLE,2024-25,25,28,2024-10-26,53,32.0,32.0,31.0,31.0,23.6,22.0,111.2,96.0,33.0,33.0,27.5,27.5,0.5542,0.614,0.4794,0.4891999999999999,0.3122,0.4045,0.73,0.55,4.0,5.6,4.8,4.0
5692,22400088,1610612766,CHA,1610612748,MIA,2024-25,23,23,2024-10-26,46,18.5,18.5,24.0,24.0,23.166666666666668,20.83333333333333,97.66666666666669,98.66666666666669,27.0,27.0,30.5,30.5,0.4986666666666666,0.5035999999999999,0.4083333333333334,0.4364,0.3791666666666667,0.373,0.6833333333333332,0.4166666666666667,3.333333333333333,5.5,4.0,4.8
5699,22400092,1610612753,ORL,1610612763,MEM,2024-25,24,34,2024-10-26,58,27.0,27.0,22.0,22.0,22.666666666666668,20.5,97.0,99.66666666666669,27.5,27.5,33.0,33.0,0.6034999999999999,0.4464,0.5161666666666666,0.45,0.4045,0.3122,0.7361666666666666,0.8055,4.0,3.8333333333333335,4.0,3.4
5696,22400096,1610612758,SAC,1610612747,LAL,2024-25,26,28,2024-10-26,54,32.0,32.0,38.0,38.0,21.6,23.83333333333333,100.0,105.0,29.0,29.0,24.0,24.0,0.5035999999999999,0.4986666666666666,0.4364,0.4083333333333334,0.319,0.3376,0.525,0.6833333333333332,3.6,6.4,3.4,4.0
5701,22400091,1610612760,OKC,1610612741,CHI,2024-25,26,21,2024-10-26,47,31.0,31.0,32.0,32.0,24.4,23.0,100.4,97.33333333333331,24.0,24.0,29.0,29.0,0.5948,0.5546666666666668,0.5168000000000001,0.4543333333333333,0.4044,0.1822,0.55,0.73,1.2,3.333333333333333,2.0,4.0
5698,22400092,1610612763,MEM,1610612753,ORL,2024-25,34,24,2024-10-26,58,33.5,33.5,32.0,32.0,23.83333333333333,21.6,105.0,100.0,30.5,30.5,20.0,20.0,0.5381666666666667,0.521,0.4543333333333333,0.5168000000000001,0.3361666666666667,0.3926666666666667,0.8624999999999999,0.6556666666666667,5.0,4.666666666666667,4.0,2.0
5700,22400091,1610612741,CHI,1610612760,OKC,2024-25,21,26,2024-10-26,47,27.5,27.5,22.5,22.5,22.666666666666668,20.6,110.33333333333331,96.33333333333331,30.5,30.5,28.0,28.0,0.521,0.5381666666666667,0.4538333333333333,0.4561666666666666,0.2795,0.2803333333333333,0.8828333333333335,0.6093333333333333,3.8333333333333335,4.0,3.3333333333333335,2.5
5685,22400095,1610612756,PHX,1610612742,DAL,2024-25,28,26,2024-10-26,54,30.5,30.5,30.5,30.5,20.83333333333333,23.166666666666668,96.33333333333331,110.33333333333331,22.5,22.5,32.0,32.0,0.5924999999999999,0.534,0.4905,0.4639999999999999,0.4261666666666666,0.4686666666666666,0.4166666666666667,0.6833333333333332,3.333333333333333,1.2,2.5,3.3333333333333335
5686,22400093,1610612750,MIN,1610612761,TOR,2024-25,32,18,2024-10-26,50,26.0,26.0,22.0,22.0,20.5,22.666666666666668,97.33333333333331,100.4,27.0,27.0,31.0,31.0,0.573,0.5393333333333334,0.4555,0.484,0.4141666666666666,0.3495999999999999,0.7778333333333333,0.7916000000000001,3.6666666666666665,4.833333333333333,4.5,3.8
5683,22400087,1610612746,LAC,1610612743,DEN,2024-25,27,19,2024-10-26,46,22.0,22.0,26.0,26.0,22.6,25.5,96.0,111.2,23.0,23.0,26.5,26.5,0.5218,0.5652,0.45,0.5161666666666666,0.3199999999999999,0.4058333333333333,0.7916000000000001,0.7778333333333333,6.0,5.4,3.8,4.5
5684,22400095,1610612742,DAL,1610612756,PHX,2024-25,26,28,2024-10-26,54,20.0,20.0,31.0,31.0,23.8,23.0,102.4,99.66666666666669,22.0,22.0,29.5,29.5,0.5652,0.5218,0.4891999999999999,0.4794,0.3495999999999999,0.4141666666666666,0.5768000000000001,0.6795,5.4,6.0,3.6,4.166666666666667
5691,22400089,1610612765,DET,1610612738,BOS,2024-25,31,42,2024-10-26,73,30.0,30.0,32.0,32.0,20.666666666666668,22.0,101.0,102.0,26.5,26.5,23.0,23.0,0.5983333333333333,0.5702,0.5208333333333334,0.4761666666666667,0.3926666666666667,0.3361666666666667,0.6556666666666667,0.8624999999999999,4.666666666666667,5.0,4.166666666666667,3.6
5676,22400100,1610612760,OKC,1610612737,ATL,2024-25,23,27,2024-10-27,50,28.5,28.5,29.0,29.0,23.83333333333333,22.33333333333333,102.66666666666669,96.33333333333331,22.5,22.5,26.0,26.0,0.5635,0.4988333333333334,0.4923333333333334,0.4623333333333333,0.3626666666666667,0.4143333333333334,0.5916666666666667,0.8911666666666666,1.8333333333333333,4.333333333333333,1.8333333333333333,3.1666666666666665
5674,22400099,1610612757,POR,1610612740,NOP,2024-25,26,25,2024-10-27,51,24.0,24.0,24.5,24.5,24.166666666666668,22.83333333333333,101.0,99.66666666666669,18.0,18.0,21.0,21.0,0.5168333333333334,0.5511666666666667,0.4396666666666666,0.4224999999999999,0.3406666666666667,0.3291666666666666,0.625,0.872,2.5,4.833333333333333,3.1666666666666665,1.8333333333333333
5677,22400100,1610612737,ATL,1610612760,OKC,2024-25,27,23,2024-10-27,50,29.0,29.0,28.5,28.5,23.83333333333333,21.666666666666668,106.66666666666669,102.66666666666669,20.0,20.0,28.0,28.0,0.5511666666666667,0.5168333333333334,0.4851666666666667,0.4896666666666667,0.3696666666666666,0.4148333333333333,0.6465000000000001,0.8315,5.833333333333333,5.333333333333333,4.5,1.8333333333333333
5679,22400097,1610612755,PHI,1610612754,IND,2024-25,28,23,2024-10-27,51,27.0,27.0,24.5,24.5,22.33333333333333,23.83333333333333,94.33333333333331,103.33333333333331,26.0,26.0,26.0,26.0,0.5123333333333334,0.5801666666666666,0.4341666666666666,0.4901666666666666,0.3373333333333333,0.4145,0.8315,0.6465000000000001,4.333333333333333,1.8333333333333333,1.8333333333333333,4.5
5673,22400101,1610612744,GSW,1610612746,LAC,2024-25,34,34,2024-10-27,68,26.5,26.5,22.0,22.0,23.5,25.166666666666668,101.33333333333331,94.33333333333331,22.5,22.5,26.5,26.5,0.4921666666666666,0.552,0.4224999999999999,0.4396666666666666,0.3295,0.3396666666666667,0.6958333333333333,0.75,3.5,2.0,1.5,3.6666666666666665
5672,22400101,1610612746,LAC,1610612744,GSW,2024-25,34,34,2024-10-27,68,24.5,24.5,24.0,24.0,22.83333333333333,24.166666666666668,96.33333333333331,102.66666666666669,21.0,21.0,18.0,18.0,0.5339999999999999,0.5861666666666666,0.4623333333333333,0.4923333333333334,0.3291666666666666,0.3406666666666667,0.8263333333333334,0.425,5.333333333333333,5.833333333333333,3.6666666666666665,1.5
5675,22400099,1610612740,NOP,1610612757,POR,2024-25,25,26,2024-10-27,51,22.0,22.0,26.5,26.5,25.166666666666668,23.5,102.66666666666669,106.66666666666669,26.0,26.0,22.5,22.5,0.552,0.4921666666666666,0.4711666666666667,0.4346666666666667,0.4143333333333334,0.3626666666666667,0.75,0.6958333333333333,3.8333333333333335,4.666666666666667,3.5,2.3333333333333335
5681,22400098,1610612749,MIL,1610612751,BKN,2024-25,25,27,2024-10-27,52,27.0,27.0,23.5,23.5,21.666666666666668,23.83333333333333,99.66666666666669,101.0,26.5,26.5,22.5,22.5,0.5801666666666666,0.5123333333333334,0.4896666666666667,0.4851666666666667,0.4148333333333333,0.3696666666666666,0.8911666666666666,0.5916666666666667,4.666666666666667,3.8333333333333335,2.3333333333333335,3.5
5680,22400098,1610612751,BKN,1610612749,MIL,2024-25,27,25,2024-10-27,52,23.5,23.5,27.0,27.0,24.83333333333333,21.5,94.33333333333331,101.33333333333331,26.0,26.0,26.0,26.0,0.5861666666666666,0.5339999999999999,0.4901666666666666,0.4341666666666666,0.4145,0.3373333333333333,0.425,0.8263333333333334,2.0,3.5,3.8333333333333335,5.333333333333333
5678,22400097,1610612754,IND,1610612755,PHI,2024-25,23,28,2024-10-27,51,24.5,24.5,27.0,27.0,21.5,24.83333333333333,103.33333333333331,94.33333333333331,28.0,28.0,20.0,20.0,0.4988333333333334,0.5635,0.4346666666666667,0.4711666666666667,0.3396666666666667,0.3295,0.872,0.625,4.833333333333333,2.5,5.333333333333333,3.8333333333333335
5657,22400109,1610612759,SAS,1610612745,HOU,2024-25,15,29,2024-10-28,44,30.0,30.0,25.33333333333333,23.0,21.666666666666668,22.0,101.0,99.71428571428572,25.5,25.5,30.5,30.5,0.5951666666666666,0.5464285714285715,0.5033333333333333,0.5008571428571428,0.4063333333333334,0.3802857142857143,0.6666666666666666,0.7245,2.1666666666666665,5.857142857142857,3.6666666666666665,3.4285714285714284
5659,22400111,1610612747,LAL,1610612756,PHX,2024-25,34,25,2024-10-28,59,24.33333333333333,22.5,24.0,23.5,23.428571428571427,20.666666666666668,99.71428571428572,101.0,29.0,24.5,29.666666666666668,27.5,0.5042857142857142,0.5878571428571429,0.4604285714285714,0.4788571428571428,0.2719999999999999,0.4821428571428571,0.7285714285714285,0.5221666666666667,4.571428571428571,4.571428571428571,3.4285714285714284,3.6666666666666665
5667,22400108,1610612741,CHI,1610612763,MEM,2024-25,22,32,2024-10-28,54,25.33333333333333,23.0,30.0,30.0,22.857142857142858,21.285714285714285,110.85714285714286,107.66666666666669,29.0,27.5,29.0,29.0,0.492,0.5435,0.428,0.4945714285714286,0.2655714285714285,0.3387142857142858,0.867857142857143,0.6395714285714286,4.571428571428571,4.571428571428571,3.7142857142857144,4.5
5661,22400103,1610612764,WAS,1610612737,ATL,2024-25,25,28,2024-10-28,53,28.5,28.5,23.5,23.5,24.0,24.714285714285715,109.66666666666669,98.33333333333331,30.5,30.5,28.33333333333333,23.5,0.5348333333333334,0.5075,0.462,0.5067142857142857,0.3056666666666667,0.3043333333333333,0.775,0.6235,4.0,3.333333333333333,4.5,3.7142857142857144
5668,22400110,1610612742,DAL,1610612762,UTA,2024-25,27,19,2024-10-28,46,23.0,23.0,26.0,23.0,23.5,22.5,102.33333333333331,98.28571428571428,25.0,25.0,26.666666666666668,25.0,0.5435,0.492,0.4728333333333332,0.4535714285714286,0.3216666666666666,0.3752857142857143,0.6235,0.775,5.666666666666667,5.428571428571429,3.3333333333333335,2.7142857142857144
5656,22400109,1610612745,HOU,1610612759,SAS,2024-25,29,15,2024-10-28,44,31.666666666666668,28.5,26.666666666666668,24.0,24.714285714285715,24.0,99.14285714285714,102.28571428571428,32.333333333333336,29.5,20.33333333333333,18.0,0.5662857142857144,0.579,0.4624285714285714,0.4238333333333333,0.4348571428571429,0.3964285714285714,0.875,0.75,4.571428571428571,3.6666666666666665,2.7142857142857144,3.3333333333333335
5663,22400107,1610612743,DEN,1610612761,TOR,2024-25,29,30,2024-10-28,59,21.5,21.5,30.33333333333333,30.0,22.5,23.5,107.66666666666669,110.85714285714286,29.0,29.0,29.0,27.5,0.5075,0.5348333333333334,0.4421666666666666,0.4327142857142857,0.3373333333333333,0.3078333333333333,0.7623333333333333,0.8638571428571428,5.0,5.428571428571429,3.8333333333333335,2.4285714285714284
5655,22400104,1610612738,BOS,1610612749,MIL,2024-25,28,29,2024-10-28,57,39.333333333333336,37.5,33.666666666666664,31.5,25.285714285714285,21.33333333333333,103.14285714285714,97.14285714285714,29.0,27.5,28.666666666666668,27.0,0.6362857142857142,0.5068333333333334,0.5067142857142857,0.462,0.4821428571428571,0.2719999999999999,0.6334285714285713,0.6255714285714287,5.142857142857143,5.833333333333333,2.4285714285714284,3.8333333333333335
5658,22400111,1610612756,PHX,1610612747,LAL,2024-25,25,34,2024-10-28,59,29.666666666666668,25.5,29.666666666666668,28.0,21.285714285714285,24.142857142857142,97.14285714285714,103.14285714285714,23.666666666666668,22.5,28.5,28.5,0.5825714285714285,0.5941428571428571,0.4788571428571428,0.4604285714285714,0.4248571428571428,0.1935,0.4464285714285714,0.8902857142857143,4.0,3.0,2.2857142857142856,4.428571428571429
5651,22400102,1610612753,ORL,1610612754,IND,2024-25,35,36,2024-10-28,71,26.0,23.0,23.0,23.0,23.285714285714285,22.33333333333333,98.28571428571428,102.33333333333331,29.666666666666668,27.5,29.0,24.5,0.579,0.5662857142857144,0.5008571428571428,0.5033333333333333,0.3752857142857143,0.3216666666666666,0.75,0.875,4.285714285714286,4.571428571428571,4.428571428571429,2.2857142857142856
5665,22400105,1610612765,DET,1610612748,MIA,2024-25,30,28,2024-10-28,58,30.33333333333333,30.0,21.5,21.5,20.714285714285715,24.857142857142858,100.85714285714286,105.14285714285714,31.666666666666668,26.5,21.0,19.5,0.5878571428571429,0.5042857142857142,0.5107142857142858,0.4328333333333333,0.3841428571428572,0.4014285714285714,0.7048571428571428,0.5833333333333333,5.428571428571429,4.333333333333333,4.142857142857143,4.142857142857143
5666,22400108,1610612763,MEM,1610612741,CHI,2024-25,32,22,2024-10-28,54,33.666666666666664,31.5,39.333333333333336,37.5,23.571428571428573,20.5,105.14285714285714,100.85714285714286,28.33333333333333,23.5,30.5,30.5,0.5464285714285715,0.5951666666666666,0.4662857142857143,0.473,0.3417142857142857,0.3515714285714285,0.8821428571428571,0.5625,4.714285714285714,5.857142857142857,4.142857142857143,4.142857142857143
5670,22400106,1610612739,CLE,1610612752,NYK,2024-25,22,18,2024-10-28,40,29.666666666666668,28.0,29.666666666666668,25.5,22.0,21.666666666666668,104.85714285714286,93.66666666666669,28.666666666666668,27.0,29.0,27.5,0.5941428571428571,0.5825714285714285,0.4945714285714286,0.428,0.4014285714285714,0.3841428571428572,0.8190000000000001,0.6071428571428571,5.857142857142857,2.1666666666666665,3.5714285714285716,3.0
5654,22400104,1610612749,MIL,1610612738,BOS,2024-25,29,28,2024-10-28,57,26.33333333333333,23.5,27.5,27.5,21.285714285714285,22.857142857142858,99.42857142857144,99.71428571428572,26.666666666666668,25.0,25.0,25.0,0.583,0.5943333333333334,0.4958571428571429,0.5303333333333334,0.3964285714285714,0.4348571428571429,0.8638571428571428,0.7623333333333333,5.428571428571429,5.666666666666667,3.0,3.5714285714285716
5669,22400110,1610612762,UTA,1610612742,DAL,2024-25,19,27,2024-10-28,46,23.5,23.5,28.5,28.5,22.33333333333333,23.285714285714285,100.66666666666669,106.28571428571428,30.5,30.5,25.5,25.5,0.4966666666666667,0.4593333333333333,0.4328333333333333,0.5107142857142858,0.3078333333333333,0.3373333333333333,0.5833333333333333,0.7048571428571428,4.333333333333333,5.428571428571429,5.0,3.1666666666666665
5653,22400112,1610612758,SAC,1610612757,POR,2024-25,25,20,2024-10-28,45,29.0,29.0,28.33333333333333,27.5,20.5,23.571428571428573,101.0,100.57142857142856,28.5,28.5,23.666666666666668,22.5,0.5068333333333334,0.6362857142857142,0.4395,0.4338571428571428,0.3043333333333333,0.3056666666666667,0.5625,0.8821428571428571,3.6666666666666665,4.571428571428571,3.1666666666666665,5.0
5650,22400102,1610612754,IND,1610612753,ORL,2024-25,36,35,2024-10-28,71,24.0,23.5,24.33333333333333,22.5,21.428571428571427,22.285714285714285,102.28571428571428,99.14285714285714,28.0,26.5,33.5,33.5,0.4955714285714286,0.541,0.4338571428571428,0.4395,0.3387142857142858,0.2655714285714285,0.8902857142857143,0.4464285714285714,4.571428571428571,4.285714285714286,5.285714285714286,4.857142857142857
5660,22400103,1610612737,ATL,1610612764,WAS,2024-25,28,25,2024-10-28,53,28.33333333333333,27.5,29.0,29.0,24.142857142857142,21.285714285714285,106.28571428571428,100.66666666666669,21.0,19.5,31.666666666666668,26.5,0.541,0.4955714285714286,0.473,0.4662857142857143,0.3802857142857143,0.4063333333333334,0.6255714285714287,0.6334285714285713,5.857142857142857,4.714285714285714,4.857142857142857,5.285714285714286
5671,22400106,1610612752,NYK,1610612739,CLE,2024-25,18,22,2024-10-28,40,24.5,24.5,24.666666666666668,23.5,21.33333333333333,25.285714285714285,93.66666666666669,104.85714285714286,33.5,33.5,28.0,26.5,0.5943333333333334,0.583,0.5303333333333334,0.4958571428571429,0.3501666666666667,0.3554285714285714,0.5221666666666667,0.7285714285714285,3.333333333333333,4.0,3.3333333333333335,4.714285714285714
5662,22400107,1610612761,TOR,1610612743,DEN,2024-25,30,29,2024-10-28,59,26.666666666666668,24.0,31.666666666666668,28.5,22.285714285714285,21.428571428571427,99.71428571428572,99.42857142857144,32.0,31.5,27.5,27.5,0.5142857142857143,0.5144285714285715,0.4535714285714286,0.4728333333333332,0.3554285714285714,0.3501666666666667,0.6395714285714286,0.867857142857143,5.428571428571429,5.0,4.714285714285714,3.3333333333333335
5652,22400112,1610612757,POR,1610612758,SAC,2024-25,20,25,2024-10-28,45,24.666666666666668,23.5,24.5,24.5,24.857142857142858,20.714285714285715,100.57142857142856,101.0,20.33333333333333,18.0,32.333333333333336,29.5,0.5144285714285715,0.5142857142857143,0.4327142857142857,0.4421666666666666,0.3515714285714285,0.3417142857142857,0.6071428571428571,0.8190000000000001,3.0,4.0,3.2857142857142856,3.3333333333333335
5664,22400105,1610612748,MIA,1610612765,DET,2024-25,28,30,2024-10-28,58,27.5,27.5,26.33333333333333,23.5,20.666666666666668,23.428571428571427,98.33333333333331,109.66666666666669,27.5,27.5,32.0,31.5,0.4593333333333333,0.4966666666666667,0.4238333333333333,0.4624285714285714,0.1935,0.4248571428571428,0.7245,0.6666666666666666,5.833333333333333,5.142857142857143,3.3333333333333335,3.2857142857142856
5649,22400115,1610612758,SAC,1610612762,UTA,2024-25,34,22,2024-10-29,56,27.666666666666668,25.5,24.0,21.5,20.0,24.0,98.85714285714286,101.71428571428572,25.666666666666668,24.0,25.666666666666668,23.5,0.4899999999999999,0.5918571428571429,0.4242857142857143,0.4662857142857143,0.3084285714285714,0.2955714285714285,0.6131428571428571,0.5071428571428571,4.857142857142857,4.285714285714286,3.142857142857143,3.142857142857143
5642,22400114,1610612742,DAL,1610612750,MIN,2024-25,26,34,2024-10-29,60,24.33333333333333,23.0,24.666666666666668,23.5,23.285714285714285,22.142857142857142,101.71428571428572,98.85714285714286,23.0,20.5,24.0,20.0,0.5402857142857143,0.5102857142857143,0.4707142857142857,0.4588571428571428,0.3147142857142856,0.3981428571428571,0.605857142857143,0.7381428571428571,5.428571428571429,3.857142857142857,3.142857142857143,3.142857142857143
5643,22400114,1610612750,MIN,1610612742,DAL,2024-25,34,26,2024-10-29,60,28.0,26.0,23.0,20.0,20.714285714285715,22.0,97.71428571428572,101.71428571428572,24.0,20.0,23.0,20.5,0.5918571428571429,0.4899999999999999,0.4682857142857143,0.4104285714285715,0.4318571428571428,0.379,0.7381428571428571,0.605857142857143,3.4285714285714284,4.857142857142857,4.285714285714286,3.5714285714285716
5647,22400113,1610612751,BKN,1610612743,DEN,2024-25,40,27,2024-10-29,67,24.666666666666668,23.5,24.33333333333333,23.0,24.0,20.0,94.85714285714286,102.0,25.666666666666668,23.5,25.666666666666668,24.0,0.5624285714285714,0.5308571428571429,0.4715714285714285,0.4301428571428571,0.3981428571428571,0.3147142857142856,0.5071428571428571,0.6131428571428571,2.571428571428572,4.285714285714286,3.5714285714285716,4.285714285714286
5644,22400116,1610612744,GSW,1610612740,NOP,2024-25,14,31,2024-10-29,45,29.0,26.5,22.0,21.0,24.285714285714285,25.0,101.71428571428572,97.71428571428572,26.33333333333333,22.5,29.33333333333333,28.5,0.5102857142857143,0.5402857142857143,0.4301428571428571,0.4715714285714285,0.3437142857142857,0.3605714285714286,0.7234285714285714,0.7857142857142857,4.285714285714286,2.571428571428572,1.8571428571428572,4.142857142857143
5646,22400113,1610612743,DEN,1610612751,BKN,2024-25,27,40,2024-10-29,67,24.0,21.5,27.666666666666668,25.5,22.0,20.714285714285715,106.85714285714286,100.28571428571428,29.33333333333333,28.5,26.33333333333333,22.5,0.5341428571428571,0.4700000000000001,0.4662857142857143,0.4242857142857143,0.3605714285714286,0.3437142857142857,0.7962857142857143,0.5357142857142857,4.857142857142857,3.4285714285714284,4.142857142857143,1.8571428571428572
5648,22400115,1610612762,UTA,1610612758,SAC,2024-25,22,34,2024-10-29,56,22.0,21.0,29.0,26.5,22.142857142857142,23.285714285714285,100.28571428571428,106.85714285714286,29.33333333333333,28.0,26.0,25.5,0.4700000000000001,0.5341428571428571,0.4104285714285715,0.4682857142857143,0.2955714285714285,0.3084285714285714,0.5357142857142857,0.7962857142857143,4.285714285714286,4.857142857142857,4.428571428571429,3.142857142857143
5645,22400116,1610612740,NOP,1610612744,GSW,2024-25,31,14,2024-10-29,45,23.0,20.0,28.0,26.0,25.0,24.285714285714285,102.0,94.85714285714286,26.0,25.5,29.33333333333333,28.0,0.5308571428571429,0.5624285714285714,0.4588571428571428,0.4707142857142857,0.379,0.4318571428571428,0.7857142857142857,0.7234285714285714,3.857142857142857,5.428571428571429,3.142857142857143,4.428571428571429
5621,22400118,1610612747,LAL,1610612739,CLE,2024-25,23,42,2024-10-30,65,26.75,22.5,30.25,29.5,23.25,23.714285714285715,100.25,97.14285714285714,28.0,24.0,29.75,26.5,0.5162499999999999,0.5627142857142856,0.467875,0.5195,0.2935,0.3584285714285715,0.7625,0.6428571428571429,4.5,5.571428571428571,3.25,3.5
5620,22400118,1610612739,CLE,1610612747,LAL,2024-25,42,23,2024-10-30,65,27.75,25.0,28.25,27.5,22.25,24.625,103.5,93.71428571428572,26.0,21.5,29.666666666666668,23.0,0.573875,0.5796250000000001,0.47825,0.4112857142857143,0.380125,0.460375,0.810375,0.904,5.625,3.142857142857143,3.5,3.25
5627,22400125,1610612760,OKC,1610612759,SAS,2024-25,26,19,2024-10-30,45,26.666666666666668,24.5,22.33333333333333,21.0,23.428571428571427,24.25,102.85714285714286,97.42857142857144,24.0,22.5,21.5,18.0,0.5451428571428572,0.598125,0.4717142857142858,0.418,0.3584285714285715,0.2935,0.5785714285714285,0.758,2.4285714285714284,5.25,2.2857142857142856,5.142857142857143
5639,22400121,1610612764,WAS,1610612737,ATL,2024-25,33,34,2024-10-30,67,27.33333333333333,25.0,27.33333333333333,25.5,23.714285714285715,23.25,109.71428571428572,97.25,29.666666666666668,28.0,28.33333333333333,26.5,0.5267142857142858,0.4752857142857142,0.4518571428571429,0.423625,0.3254285714285714,0.2178571428571428,0.8071428571428572,0.684625,3.857142857142857,4.571428571428571,5.142857142857143,2.2857142857142856
5630,22400119,1610612754,IND,1610612738,BOS,2024-25,35,31,2024-10-30,66,27.0,23.5,27.5,24.0,21.375,20.714285714285715,100.75,101.5,29.75,26.5,28.0,24.0,0.52325,0.5138571428571429,0.45575,0.5000000000000001,0.358875,0.328375,0.904,0.810375,4.375,4.5,4.875,3.5
5622,22400123,1610612741,CHI,1610612753,ORL,2024-25,18,33,2024-10-30,51,24.5,21.5,25.25,17.5,23.125,23.375,110.75,101.25,29.75,27.5,26.75,22.5,0.487625,0.5415714285714285,0.418,0.4717142857142858,0.28925,0.307625,0.790625,0.5904285714285714,4.5,4.375,3.5,4.875
5635,22400117,1610612766,CHA,1610612761,TOR,2024-25,30,16,2024-10-30,46,20.0,18.5,28.5,23.5,23.142857142857142,25.25,97.14285714285714,100.25,25.666666666666668,24.5,23.0,19.5,0.4954285714285714,0.5614285714285715,0.4112857142857143,0.47825,0.3567142857142857,0.3357142857142857,0.6714285714285714,0.8552500000000001,3.571428571428572,2.875,4.285714285714286,4.142857142857143
5626,22400125,1610612759,SAS,1610612760,OKC,2024-25,19,26,2024-10-30,45,25.0,18.5,25.0,20.0,22.285714285714285,21.714285714285715,100.57142857142856,98.75,26.666666666666668,24.5,25.0,22.5,0.5627142857142856,0.5162499999999999,0.4765714285714285,0.472125,0.3891428571428572,0.3838749999999999,0.6428571428571429,0.7625,2.142857142857143,5.625,4.142857142857143,4.285714285714286
5638,22400121,1610612737,ATL,1610612764,WAS,2024-25,34,33,2024-10-30,67,28.25,27.5,27.75,25.0,24.125,23.0,106.75,104.0,22.0,19.5,27.5,22.5,0.54125,0.6245,0.473625,0.456875,0.37025,0.3287142857142857,0.6411250000000001,0.8317142857142857,5.625,2.142857142857143,4.5,2.0
5628,22400126,1610612744,GSW,1610612740,NOP,2024-25,28,20,2024-10-30,48,25.25,17.5,24.5,21.5,24.375,21.285714285714285,101.25,110.75,27.5,22.5,22.0,19.5,0.479125,0.540625,0.4035,0.4312857142857143,0.32,0.403,0.758,0.5785714285714285,4.0,5.625,2.0,4.5
5625,22400127,1610612746,LAC,1610612757,POR,2024-25,26,24,2024-10-30,50,27.666666666666668,24.5,33.25,30.5,22.428571428571427,23.75,97.42857142857144,102.85714285714286,25.33333333333333,21.0,29.0,26.5,0.5415714285714285,0.487625,0.4708571428571429,0.4371428571428571,0.3357142857142857,0.3567142857142857,0.8511428571428572,0.50625,5.571428571428571,4.5,3.5714285714285716,3.375
5629,22400126,1610612740,NOP,1610612744,GSW,2024-25,20,28,2024-10-30,48,25.0,20.0,25.0,18.5,24.625,22.25,101.5,100.75,23.0,19.5,25.666666666666668,24.5,0.546,0.5149999999999999,0.472125,0.4765714285714285,0.403,0.32,0.8125,0.7162857142857143,3.5,2.5,3.375,3.5714285714285716
5623,22400123,1610612753,ORL,1610612741,CHI,2024-25,33,18,2024-10-30,51,28.25,23.0,23.5,20.5,23.0,21.25,97.25,109.71428571428572,31.25,27.5,31.25,30.0,0.600375,0.495125,0.5195,0.467875,0.3838749999999999,0.3891428571428572,0.78125,0.67925,4.375,5.857142857142857,4.25,3.142857142857143
5633,22400122,1610612748,MIA,1610612752,NYK,2024-25,32,26,2024-10-30,58,27.666666666666668,25.5,36.5,30.5,20.714285714285715,21.375,98.28571428571428,94.0,28.33333333333333,26.5,29.666666666666668,28.0,0.4752857142857142,0.5267142857142858,0.4312857142857143,0.4035,0.2178571428571428,0.3254285714285714,0.7162857142857143,0.8125,5.857142857142857,4.375,3.142857142857143,4.25
5634,22400117,1610612761,TOR,1610612766,CHA,2024-25,16,30,2024-10-30,46,27.5,24.0,27.0,23.5,23.375,23.125,100.0,94.57142857142856,31.25,30.0,31.25,27.5,0.5149999999999999,0.546,0.456875,0.473625,0.336,0.4075,0.684625,0.8071428571428572,5.25,2.4285714285714284,4.625,3.5714285714285716
5632,22400122,1610612752,NYK,1610612748,MIA,2024-25,26,32,2024-10-30,58,22.33333333333333,21.0,26.666666666666668,24.5,21.285714285714285,24.375,93.71428571428572,103.5,29.666666666666668,23.0,26.0,21.5,0.5614285714285715,0.4954285714285714,0.5000000000000001,0.45575,0.3287142857142857,0.37025,0.5904285714285714,0.790625,3.142857142857143,5.625,3.5714285714285716,4.625
