GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,PTS_QTR1,OPP_PTS_QTR1,Total_First_Quarter_Points,GAME_DATE,MATCHUP,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1
0021701144,1610612764,WAS,1610612741,CHI,27,36,63,2018-04-01,WAS @ CHI,4,Away,"[30, 24, 21, 21, 16]","[30, 21, 23, 22, 34]",60.0
0021701144,1610612741,CHI,1610612764,WAS,36,27,63,2018-04-01,CHI vs. WAS,4,Home,"[30, 21, 23, 22, 34]","[30, 24, 21, 21, 16]",60.0
0021701152,1610612743,DEN,1610612749,MIL,22,34,56,2018-04-01,DEN vs. MIL,4,Home,"[27, 23, 27, 23, 39]","[39, 29, 29, 27, 24]",63.0
0021701152,1610612749,MIL,1610612743,DEN,34,22,56,2018-04-01,MIL @ DEN,4,Away,"[39, 29, 29, 27, 24]","[27, 23, 27, 23, 39]",63.0
0021701150,1610612760,OKC,1610612740,NOP,20,28,48,2018-04-01,OKC @ NOP,4,Away,"[28, 29, 17, 24, 26]","[29, 24, 16, 40, 24]",55.5
0021701150,1610612740,NOP,1610612760,OKC,28,20,48,2018-04-01,NOP vs. OKC,4,Home,"[29, 24, 16, 40, 24]","[28, 29, 17, 24, 26]",55.5
0021701146,1610612746,LAC,1610612754,IND,30,22,52,2018-04-01,LAC vs. IND,4,Home,"[23, 27, 35, 28, 28]","[28, 18, 21, 27, 25]",55.0
0021701146,1610612754,IND,1610612746,LAC,22,30,52,2018-04-01,IND @ LAC,4,Away,"[28, 18, 21, 27, 25]","[23, 27, 35, 28, 28]",55.0
0021701148,1610612751,BKN,1610612765,DET,28,33,61,2018-04-01,BKN vs. DET,4,Home,"[22, 36, 30, 32, 34]","[30, 23, 26, 36, 27]",52.333333333333336
0021701148,1610612765,DET,1610612751,BKN,33,28,61,2018-04-01,DET @ BKN,4,Away,"[30, 23, 26, 36, 27]","[22, 36, 30, 32, 34]",52.333333333333336
0021701154,1610612757,POR,1610612763,MEM,32,24,56,2018-04-01,POR vs. MEM,4,Home,"[26, 28, 20, 34, 26]","[14, 20, 26, 28, 14]",46.333333333333336
0021701154,1610612763,MEM,1610612757,POR,24,32,56,2018-04-01,MEM @ POR,4,Away,"[14, 20, 26, 28, 14]","[26, 28, 20, 34, 26]",46.333333333333336
0021701151,1610612762,UTA,1610612750,MIN,28,26,54,2018-04-01,UTA @ MIN,4,Away,"[29, 24, 18, 21, 37]","[16, 34, 25, 24, 31]",43.0
0021701151,1610612750,MIN,1610612762,UTA,26,28,54,2018-04-01,MIN vs. UTA,4,Home,"[16, 34, 25, 24, 31]","[29, 24, 18, 21, 37]",43.0
0021701155,1610612747,LAL,1610612758,SAC,22,19,41,2018-04-01,LAL vs. SAC,4,Home,"[34, 32, 29, 17, 44]","[25, 28, 20, 27, 25]",54.0
0021701155,1610612758,SAC,1610612747,LAL,19,22,41,2018-04-01,SAC @ LAL,4,Away,"[25, 28, 20, 27, 25]","[34, 32, 29, 17, 44]",54.0
0021701147,1610612737,ATL,1610612753,ORL,21,18,39,2018-04-01,ATL vs. ORL,4,Home,"[27, 32, 20, 18, 28]","[24, 33, 26, 23, 25]",52.333333333333336
0021701147,1610612753,ORL,1610612737,ATL,18,21,39,2018-04-01,ORL @ ATL,4,Away,"[24, 33, 26, 23, 25]","[27, 32, 20, 18, 28]",52.333333333333336
0021701149,1610612742,DAL,1610612739,CLE,25,18,43,2018-04-01,DAL @ CLE,4,Away,"[20, 34, 25, 27, 34]","[29, 22, 18, 28, 23]",52.0
0021701149,1610612739,CLE,1610612742,DAL,18,25,43,2018-04-01,CLE vs. DAL,4,Home,"[29, 22, 18, 28, 23]","[20, 34, 25, 27, 34]",52.0
0021701141,1610612748,MIA,1610612751,BKN,32,22,54,2018-03-31,MIA vs. BKN,3,Home,"[29, 29, 30, 18, 27]","[36, 30, 32, 34, 32]",46.333333333333336
0021701141,1610612751,BKN,1610612748,MIA,22,32,54,2018-03-31,BKN @ MIA,3,Away,"[36, 30, 32, 34, 32]","[29, 29, 30, 18, 27]",46.333333333333336
0021701139,1610612752,NYK,1610612765,DET,27,30,57,2018-03-31,NYK vs. DET,3,Home,"[28, 22, 19, 22, 26]","[23, 26, 36, 27, 19]",46.5
0021701139,1610612765,DET,1610612752,NYK,30,27,57,2018-03-31,DET @ NYK,3,Away,"[23, 26, 36, 27, 19]","[28, 22, 19, 22, 26]",46.5
0021701138,1610612766,CHA,1610612764,WAS,27,30,57,2018-03-31,CHA @ WAS,3,Away,"[26, 27, 22, 37, 22]","[24, 21, 21, 16, 18]",62.333333333333336
0021701138,1610612764,WAS,1610612766,CHA,30,27,57,2018-03-31,WAS vs. CHA,3,Home,"[24, 21, 21, 16, 18]","[26, 27, 22, 37, 22]",62.333333333333336
0021701140,1610612761,TOR,1610612738,BOS,33,31,64,2018-03-31,TOR @ BOS,3,Away,"[25, 35, 31, 38, 24]","[18, 31, 24, 23, 18]",44.0
0021701140,1610612738,BOS,1610612761,TOR,31,33,64,2018-03-31,BOS vs. TOR,3,Home,"[18, 31, 24, 23, 18]","[25, 35, 31, 38, 24]",44.0
0021701142,1610612758,SAC,1610612744,GSW,25,28,53,2018-03-31,SAC vs. GSW,3,Home,"[28, 20, 27, 25, 21]","[27, 27, 22, 16, 21]",58.333333333333336
0021701142,1610612744,GSW,1610612758,SAC,28,25,53,2018-03-31,GSW @ SAC,3,Away,"[27, 27, 22, 16, 21]","[28, 20, 27, 25, 21]",58.333333333333336
0021701133,1610612760,OKC,1610612743,DEN,28,27,55,2018-03-30,OKC vs. DEN,3,Home,"[29, 17, 24, 26, 40]","[23, 27, 23, 39, 37]",57.666666666666664
0021701133,1610612743,DEN,1610612760,OKC,27,28,55,2018-03-30,DEN @ OKC,3,Away,"[23, 27, 23, 39, 37]","[29, 17, 24, 26, 40]",57.666666666666664
0021701136,1610612749,MIL,1610612747,LAL,39,34,73,2018-03-30,MIL @ LAL,3,Away,"[29, 29, 27, 24, 24]","[32, 29, 17, 44, 37]",41.0
0021701136,1610612747,LAL,1610612749,MIL,34,39,73,2018-03-30,LAL vs. MIL,3,Home,"[32, 29, 17, 44, 37]","[29, 29, 27, 24, 24]",41.0
0021701137,1610612746,LAC,1610612757,POR,23,26,49,2018-03-30,LAC @ POR,3,Away,"[27, 35, 28, 28, 38]","[28, 20, 34, 26, 31]",51.0
0021701137,1610612757,POR,1610612746,LAC,26,23,49,2018-03-30,POR vs. LAC,3,Home,"[28, 20, 34, 26, 31]","[27, 35, 28, 28, 38]",51.0
0021701129,1610612753,ORL,1610612741,CHI,24,30,54,2018-03-30,ORL vs. CHI,3,Home,"[33, 26, 23, 25, 16]","[21, 23, 22, 34, 25]",55.333333333333336
0021701129,1610612741,CHI,1610612753,ORL,30,24,54,2018-03-30,CHI @ ORL,3,Away,"[21, 23, 22, 34, 25]","[33, 26, 23, 25, 16]",55.333333333333336
0021701134,1610612750,MIN,1610612742,DAL,16,20,36,2018-03-30,MIN @ DAL,3,Away,"[34, 25, 24, 31, 28]","[34, 25, 27, 34, 30]",48.333333333333336
0021701134,1610612742,DAL,1610612750,MIN,20,16,36,2018-03-30,DAL vs. MIN,3,Home,"[34, 25, 27, 34, 30]","[34, 25, 24, 31, 28]",48.333333333333336
0021701135,1610612762,UTA,1610612763,MEM,29,14,43,2018-03-30,UTA vs. MEM,3,Home,"[24, 18, 21, 37, 27]","[20, 26, 28, 14, 19]",42.0
0021701135,1610612763,MEM,1610612762,UTA,14,29,43,2018-03-30,MEM @ UTA,3,Away,"[20, 26, 28, 14, 19]","[24, 18, 21, 37, 27]",42.0
0021701132,1610612756,PHX,1610612745,HOU,25,22,47,2018-03-30,PHX @ HOU,3,Away,"[32, 15, 23, 27, 19]","[31, 33, 29, 21, 27]",56.666666666666664
0021701132,1610612745,HOU,1610612756,PHX,22,25,47,2018-03-30,HOU vs. PHX,3,Home,"[31, 33, 29, 21, 27]","[32, 15, 23, 27, 19]",56.666666666666664
0021701130,1610612737,ATL,1610612755,PHI,27,30,57,2018-03-30,ATL vs. PHI,3,Home,"[32, 20, 18, 28, 21]","[37, 23, 32, 32, 26]",59.0
0021701130,1610612755,PHI,1610612737,ATL,30,27,57,2018-03-30,PHI @ ATL,3,Away,"[37, 23, 32, 32, 26]","[32, 20, 18, 28, 21]",59.0
0021701131,1610612739,CLE,1610612740,NOP,29,29,58,2018-03-30,CLE vs. NOP,3,Home,"[22, 18, 28, 23, 42]","[24, 16, 40, 24, 29]",57.0
0021701131,1610612740,NOP,1610612739,CLE,29,29,58,2018-03-30,NOP @ CLE,3,Away,"[24, 16, 40, 24, 29]","[22, 18, 28, 23, 42]",57.0
0021701126,1610612759,SAS,1610612760,OKC,24,29,53,2018-03-29,SAS vs. OKC,3,Home,"[24, 15, 29, 18, 30]","[17, 24, 26, 40, 27]",44.333333333333336
0021701126,1610612760,OKC,1610612759,SAS,29,24,53,2018-03-29,OKC @ SAS,3,Away,"[17, 24, 26, 40, 27]","[24, 15, 29, 18, 30]",44.333333333333336
0021701127,1610612758,SAC,1610612754,IND,28,28,56,2018-03-29,SAC vs. IND,3,Home,"[20, 27, 25, 21, 27]","[18, 21, 27, 25, 29]",37.0
0021701127,1610612754,IND,1610612758,SAC,28,28,56,2018-03-29,IND @ SAC,3,Away,"[18, 21, 27, 25, 29]","[20, 27, 25, 21, 27]",37.0
0021701124,1610612765,DET,1610612764,WAS,23,24,47,2018-03-29,DET vs. WAS,3,Home,"[26, 36, 27, 19, 25]","[21, 21, 16, 18, 25]",53.333333333333336
0021701124,1610612764,WAS,1610612765,DET,24,23,47,2018-03-29,WAS @ DET,3,Away,"[21, 21, 16, 18, 25]","[26, 36, 27, 19, 25]",53.333333333333336
0021701125,1610612748,MIA,1610612741,CHI,29,21,50,2018-03-29,MIA vs. CHI,3,Home,"[29, 30, 18, 27, 36]","[23, 22, 34, 25, 18]",40.333333333333336
0021701125,1610612741,CHI,1610612748,MIA,21,29,50,2018-03-29,CHI @ MIA,3,Away,"[23, 22, 34, 25, 18]","[29, 30, 18, 27, 36]",40.333333333333336
0021701128,1610612744,GSW,1610612749,MIL,27,29,56,2018-03-29,GSW vs. MIL,3,Home,"[27, 22, 16, 21, 30]","[29, 27, 24, 24, 25]",63.0
0021701128,1610612749,MIL,1610612744,GSW,29,27,56,2018-03-29,MIL @ GSW,3,Away,"[29, 27, 24, 24, 25]","[27, 22, 16, 21, 30]",63.0
0021701118,1610612755,PHI,1610612752,NYK,37,28,65,2018-03-28,PHI vs. NYK,3,Home,"[23, 32, 32, 26, 21]","[22, 19, 22, 26, 19]",53.666666666666664
0021701118,1610612752,NYK,1610612755,PHI,28,37,65,2018-03-28,NYK @ PHI,3,Away,"[22, 19, 22, 26, 19]","[23, 32, 32, 26, 21]",53.666666666666664
0021701123,1610612742,DAL,1610612747,LAL,34,32,66,2018-03-28,DAL @ LAL,3,Away,"[25, 27, 34, 30, 24]","[29, 17, 44, 37, 24]",56.666666666666664
0021701123,1610612747,LAL,1610612742,DAL,32,34,66,2018-03-28,LAL vs. DAL,3,Home,"[29, 17, 44, 37, 24]","[25, 27, 34, 30, 24]",56.666666666666664
0021701116,1610612766,CHA,1610612739,CLE,26,22,48,2018-03-28,CHA vs. CLE,3,Home,"[27, 22, 37, 22, 18]","[18, 28, 23, 42, 26]",60.5
0021701116,1610612739,CLE,1610612766,CHA,22,26,48,2018-03-28,CLE @ CHA,3,Away,"[18, 28, 23, 42, 26]","[27, 22, 37, 22, 18]",60.5
0021701120,1610612750,MIN,1610612737,ATL,34,32,66,2018-03-28,MIN vs. ATL,3,Home,"[25, 24, 31, 28, 23]","[20, 18, 28, 21, 31]",59.0
0021701120,1610612737,ATL,1610612750,MIN,32,34,66,2018-03-28,ATL @ MIN,3,Away,"[20, 18, 28, 21, 31]","[25, 24, 31, 28, 23]",59.0
0021701122,1610612756,PHX,1610612746,LAC,32,27,59,2018-03-28,PHX vs. LAC,3,Home,"[15, 23, 27, 19, 34]","[35, 28, 28, 38, 32]",45.666666666666664
0021701122,1610612746,LAC,1610612756,PHX,27,32,59,2018-03-28,LAC @ PHX,3,Away,"[35, 28, 28, 38, 32]","[15, 23, 27, 19, 34]",45.666666666666664
0021701117,1610612753,ORL,1610612751,BKN,33,36,69,2018-03-28,ORL vs. BKN,3,Home,"[26, 23, 25, 16, 36]","[30, 32, 34, 32, 30]",55.0
0021701117,1610612751,BKN,1610612753,ORL,36,33,69,2018-03-28,BKN @ ORL,3,Away,"[30, 32, 34, 32, 30]","[26, 23, 25, 16, 36]",55.0
0021701119,1610612763,MEM,1610612757,POR,20,28,48,2018-03-28,MEM vs. POR,3,Home,"[26, 28, 14, 19, 31]","[20, 34, 26, 31, 24]",45.5
0021701119,1610612757,POR,1610612763,MEM,28,20,48,2018-03-28,POR @ MEM,3,Away,"[20, 34, 26, 31, 24]","[26, 28, 14, 19, 31]",45.5
0021701121,1610612738,BOS,1610612762,UTA,18,24,42,2018-03-28,BOS @ UTA,3,Away,"[31, 24, 23, 18, 28]","[18, 21, 37, 27, 32]",47.0
0021701121,1610612762,UTA,1610612738,BOS,24,18,42,2018-03-28,UTA vs. BOS,3,Home,"[18, 21, 37, 27, 32]","[31, 24, 23, 18, 28]",47.0
0021701113,1610612758,SAC,1610612742,DAL,20,25,45,2018-03-27,SAC vs. DAL,3,Home,"[27, 25, 21, 27, 29]","[27, 34, 30, 24, 27]",47.333333333333336
0021701113,1610612742,DAL,1610612758,SAC,25,20,45,2018-03-27,DAL @ SAC,3,Away,"[27, 34, 30, 24, 27]","[27, 25, 21, 27, 29]",47.333333333333336
0021701109,1610612761,TOR,1610612743,DEN,25,23,48,2018-03-27,TOR vs. DEN,3,Home,"[35, 31, 38, 24, 34]","[27, 23, 39, 37, 17]",53.0
0021701109,1610612743,DEN,1610612761,TOR,23,25,48,2018-03-27,DEN @ TOR,3,Away,"[27, 23, 39, 37, 17]","[35, 31, 38, 24, 34]",53.0
0021701112,1610612757,POR,1610612740,NOP,20,24,44,2018-03-27,POR @ NOP,3,Away,"[34, 26, 31, 24, 31]","[16, 40, 24, 29, 20]",54.333333333333336
0021701112,1610612740,NOP,1610612757,POR,24,20,44,2018-03-27,NOP vs. POR,3,Home,"[16, 40, 24, 29, 20]","[34, 26, 31, 24, 31]",54.333333333333336
0021701111,1610612745,HOU,1610612741,CHI,31,23,54,2018-03-27,HOU vs. CHI,3,Home,"[33, 29, 21, 27, 38]","[22, 34, 25, 18, 31]",57.0
0021701111,1610612741,CHI,1610612745,HOU,23,31,54,2018-03-27,CHI @ HOU,3,Away,"[22, 34, 25, 18, 31]","[33, 29, 21, 27, 38]",57.0
0021701115,1610612749,MIL,1610612746,LAC,29,35,64,2018-03-27,MIL @ LAC,3,Away,"[27, 24, 24, 25, 26]","[28, 28, 38, 32, 18]",62.0
0021701115,1610612746,LAC,1610612749,MIL,35,29,64,2018-03-27,LAC vs. MIL,3,Home,"[28, 28, 38, 32, 18]","[27, 24, 24, 25, 26]",62.0
0021701108,1610612764,WAS,1610612759,SAS,21,24,45,2018-03-27,WAS vs. SAS,3,Home,"[21, 16, 18, 25, 23]","[15, 29, 18, 30, 23]",36.0
0021701108,1610612759,SAS,1610612764,WAS,24,21,45,2018-03-27,SAS @ WAS,3,Away,"[15, 29, 18, 30, 23]","[21, 16, 18, 25, 23]",36.0
0021701110,1610612739,CLE,1610612748,MIA,18,29,47,2018-03-27,CLE @ MIA,3,Away,"[28, 23, 42, 26, 32]","[30, 18, 27, 36, 25]",53.5
0021701110,1610612748,MIA,1610612739,CLE,29,18,47,2018-03-27,MIA vs. CLE,3,Home,"[30, 18, 27, 36, 25]","[28, 23, 42, 26, 32]",53.5
0021701114,1610612754,IND,1610612744,GSW,18,27,45,2018-03-27,IND @ GSW,3,Away,"[21, 27, 25, 29, 20]","[22, 16, 21, 30, 36]",
0021701114,1610612744,GSW,1610612754,IND,27,18,45,2018-03-27,GSW vs. IND,3,Home,"[22, 16, 21, 30, 36]","[21, 27, 25, 29, 20]",
0021701106,1610612750,MIN,1610612763,MEM,25,26,51,2018-03-26,MIN vs. MEM,3,Home,"[24, 31, 28, 23, 24]","[28, 14, 19, 31, 34]",55.0
0021701106,1610612763,MEM,1610612750,MIN,26,25,51,2018-03-26,MEM @ MIN,3,Away,"[28, 14, 19, 31, 34]","[24, 31, 28, 23, 24]",55.0
0021701107,1610612756,PHX,1610612738,BOS,15,31,46,2018-03-26,PHX vs. BOS,3,Home,"[23, 27, 19, 34, 23]","[24, 23, 18, 28, 25]",53.0
0021701107,1610612738,BOS,1610612756,PHX,31,15,46,2018-03-26,BOS @ PHX,3,Away,"[24, 23, 18, 28, 25]","[23, 27, 19, 34, 23]",53.0
0021701104,1610612765,DET,1610612747,LAL,26,29,55,2018-03-26,DET vs. LAL,3,Home,"[36, 27, 19, 25, 20]","[17, 44, 37, 24, 23]",47.0
0021701104,1610612747,LAL,1610612765,DET,29,26,55,2018-03-26,LAL @ DET,3,Away,"[17, 44, 37, 24, 23]","[36, 27, 19, 25, 20]",47.0
0021701103,1610612766,CHA,1610612752,NYK,27,22,49,2018-03-26,CHA vs. NYK,3,Home,"[22, 37, 22, 18, 24]","[19, 22, 26, 19, 22]",57.0
0021701103,1610612752,NYK,1610612766,CHA,22,27,49,2018-03-26,NYK @ CHA,3,Away,"[19, 22, 26, 19, 22]","[22, 37, 22, 18, 24]",57.0
0021701105,1610612755,PHI,1610612743,DEN,23,27,50,2018-03-26,PHI vs. DEN,3,Home,"[32, 32, 26, 21, 30]","[23, 39, 37, 17, 33]",60.0
0021701105,1610612743,DEN,1610612755,PHI,27,23,50,2018-03-26,DEN @ PHI,3,Away,"[23, 39, 37, 17, 33]","[32, 32, 26, 21, 30]",60.0
0021701096,1610612754,IND,1610612748,MIA,21,30,51,2018-03-25,IND vs. MIA,3,Home,"[27, 25, 29, 20, 27]","[18, 27, 36, 25, 31]",59.0
0021701096,1610612748,MIA,1610612754,IND,30,21,51,2018-03-25,MIA @ IND,3,Away,"[18, 27, 36, 25, 31]","[27, 25, 29, 20, 27]",59.0
0021701099,1610612738,BOS,1610612758,SAC,24,27,51,2018-03-25,BOS @ SAC,3,Away,"[23, 18, 28, 25, 37]","[25, 21, 27, 29, 24]",51.0
0021701099,1610612758,SAC,1610612738,BOS,27,24,51,2018-03-25,SAC vs. BOS,3,Home,"[25, 21, 27, 29, 24]","[23, 18, 28, 25, 37]",51.0
0021701102,1610612744,GSW,1610612762,UTA,22,18,40,2018-03-25,GSW vs. UTA,3,Home,"[16, 21, 30, 36, 26]","[21, 37, 27, 32, 20]",56.0
0021701102,1610612762,UTA,1610612744,GSW,18,22,40,2018-03-25,UTA @ GSW,3,Away,"[21, 37, 27, 32, 20]","[16, 21, 30, 36, 26]",56.0
0021701098,1610612752,NYK,1610612764,WAS,19,21,40,2018-03-25,NYK @ WAS,3,Away,"[22, 26, 19, 22, 32]","[16, 18, 25, 23, 26]",65.0
0021701098,1610612764,WAS,1610612752,NYK,21,19,40,2018-03-25,WAS vs. NYK,3,Home,"[16, 18, 25, 23, 26]","[22, 26, 19, 22, 32]",65.0
0021701094,1610612739,CLE,1610612751,BKN,28,30,58,2018-03-25,CLE @ BKN,3,Away,"[23, 42, 26, 32, 29]","[32, 34, 32, 30, 33]",46.666666666666664
0021701094,1610612751,BKN,1610612739,CLE,30,28,58,2018-03-25,BKN vs. CLE,3,Home,"[32, 34, 32, 30, 33]","[23, 42, 26, 32, 29]",46.666666666666664
0021701095,1610612749,MIL,1610612759,SAS,27,15,42,2018-03-25,MIL vs. SAS,3,Home,"[24, 24, 25, 26, 20]","[29, 18, 30, 23, 37]",52.0
0021701095,1610612759,SAS,1610612749,MIL,15,27,42,2018-03-25,SAS @ MIL,3,Away,"[29, 18, 30, 23, 37]","[24, 24, 25, 26, 20]",52.0
0021701100,1610612757,POR,1610612760,OKC,34,17,51,2018-03-25,POR @ OKC,3,Away,"[26, 31, 24, 31, 29]","[24, 26, 40, 27, 31]",50.333333333333336
0021701100,1610612760,OKC,1610612757,POR,17,34,51,2018-03-25,OKC vs. POR,3,Home,"[24, 26, 40, 27, 31]","[26, 31, 24, 31, 29]",50.333333333333336
0021701101,1610612737,ATL,1610612745,HOU,20,33,53,2018-03-25,ATL @ HOU,3,Away,"[18, 28, 21, 31, 23]","[29, 21, 27, 38, 32]",61.0
0021701101,1610612745,HOU,1610612737,ATL,33,20,53,2018-03-25,HOU vs. ATL,3,Home,"[29, 21, 27, 38, 32]","[18, 28, 21, 31, 23]",61.0
0021701097,1610612761,TOR,1610612746,LAC,35,28,63,2018-03-25,TOR vs. LAC,3,Home,"[31, 38, 24, 34, 29]","[28, 38, 32, 18, 30]",49.0
0021701097,1610612746,LAC,1610612761,TOR,28,35,63,2018-03-25,LAC @ TOR,3,Away,"[28, 38, 32, 18, 30]","[31, 38, 24, 34, 29]",49.0
0021701091,1610612745,HOU,1610612740,NOP,29,16,45,2018-03-24,HOU vs. NOP,3,Home,"[21, 27, 38, 32, 28]","[40, 24, 29, 20, 29]",65.33333333333333
0021701091,1610612740,NOP,1610612745,HOU,16,29,45,2018-03-24,NOP @ HOU,3,Away,"[40, 24, 29, 20, 29]","[21, 27, 38, 32, 28]",65.33333333333333
0021701090,1610612756,PHX,1610612753,ORL,23,26,49,2018-03-24,PHX @ ORL,3,Away,"[27, 19, 34, 23, 18]","[23, 25, 16, 36, 18]",68.0
0021701090,1610612753,ORL,1610612756,PHX,26,23,49,2018-03-24,ORL vs. PHX,3,Home,"[23, 25, 16, 36, 18]","[27, 19, 34, 23, 18]",68.0
0021701088,1610612750,MIN,1610612755,PHI,24,32,56,2018-03-24,MIN @ PHI,3,Away,"[31, 28, 23, 24, 25]","[32, 26, 21, 30, 32]",47.0
0021701088,1610612755,PHI,1610612750,MIN,32,24,56,2018-03-24,PHI vs. MIN,3,Home,"[32, 26, 21, 30, 32]","[31, 28, 23, 24, 25]",47.0
0021701093,1610612742,DAL,1610612766,CHA,27,22,49,2018-03-24,DAL vs. CHA,3,Home,"[34, 30, 24, 27, 29]","[37, 22, 18, 24, 33]",48.0
0021701093,1610612766,CHA,1610612742,DAL,22,27,49,2018-03-24,CHA @ DAL,3,Away,"[37, 22, 18, 24, 33]","[34, 30, 24, 27, 29]",48.0
0021701089,1610612765,DET,1610612741,CHI,36,22,58,2018-03-24,DET vs. CHI,3,Home,"[27, 19, 25, 20, 29]","[34, 25, 18, 31, 22]",57.0
0021701089,1610612741,CHI,1610612765,DET,22,36,58,2018-03-24,CHI @ DET,3,Away,"[34, 25, 18, 31, 22]","[27, 19, 25, 20, 29]",57.0
0021701092,1610612747,LAL,1610612763,MEM,17,28,45,2018-03-24,LAL @ MEM,3,Away,"[44, 37, 24, 23, 35]","[14, 19, 31, 34, 29]",51.333333333333336
0021701092,1610612763,MEM,1610612747,LAL,28,17,45,2018-03-24,MEM vs. LAL,3,Home,"[14, 19, 31, 34, 29]","[44, 37, 24, 23, 35]",51.333333333333336
0021701082,1610612761,TOR,1610612751,BKN,31,32,63,2018-03-23,TOR vs. BKN,3,Home,"[38, 24, 34, 29, 25]","[34, 32, 30, 33, 40]",55.666666666666664
0021701082,1610612751,BKN,1610612761,TOR,32,31,63,2018-03-23,BKN @ TOR,3,Away,"[34, 32, 30, 33, 40]","[38, 24, 34, 29, 25]",55.666666666666664
0021701083,1610612749,MIL,1610612741,CHI,24,34,58,2018-03-23,MIL @ CHI,3,Away,"[24, 25, 26, 20, 32]","[25, 18, 31, 22, 27]",54.0
0021701083,1610612741,CHI,1610612749,MIL,34,24,58,2018-03-23,CHI vs. MIL,3,Home,"[25, 18, 31, 22, 27]","[24, 25, 26, 20, 32]",54.0
0021701078,1610612754,IND,1610612746,LAC,27,28,55,2018-03-23,IND vs. LAC,3,Home,"[25, 29, 20, 27, 33]","[38, 32, 18, 30, 26]",
0021701078,1610612746,LAC,1610612754,IND,28,27,55,2018-03-23,LAC @ IND,3,Away,"[38, 32, 18, 30, 26]","[25, 29, 20, 27, 33]",
0021701087,1610612744,GSW,1610612737,ATL,16,18,34,2018-03-23,GSW vs. ATL,3,Home,"[21, 30, 36, 26, 24]","[28, 21, 31, 23, 28]",64.0
0021701087,1610612737,ATL,1610612744,GSW,18,16,34,2018-03-23,ATL @ GSW,3,Away,"[28, 21, 31, 23, 28]","[21, 30, 36, 26, 24]",64.0
0021701081,1610612752,NYK,1610612750,MIN,22,31,53,2018-03-23,NYK vs. MIN,3,Home,"[26, 19, 22, 32, 31]","[28, 23, 24, 25, 34]",51.0
0021701081,1610612750,MIN,1610612752,NYK,31,22,53,2018-03-23,MIN @ NYK,3,Away,"[28, 23, 24, 25, 34]","[26, 19, 22, 32, 31]",51.0
0021701085,1610612759,SAS,1610612762,UTA,29,21,50,2018-03-23,SAS vs. UTA,3,Home,"[18, 30, 23, 37, 24]","[37, 27, 32, 20, 42]",48.333333333333336
0021701085,1610612762,UTA,1610612759,SAS,21,29,50,2018-03-23,UTA @ SAS,3,Away,"[37, 27, 32, 20, 42]","[18, 30, 23, 37, 24]",48.333333333333336
0021701086,1610612738,BOS,1610612757,POR,23,26,49,2018-03-23,BOS @ POR,3,Away,"[18, 28, 25, 37, 25]","[31, 24, 31, 29, 34]",45.0
0021701086,1610612757,POR,1610612738,BOS,26,23,49,2018-03-23,POR vs. BOS,3,Home,"[31, 24, 31, 29, 34]","[18, 28, 25, 37, 25]",45.0
0021701084,1610612760,OKC,1610612748,MIA,24,18,42,2018-03-23,OKC vs. MIA,3,Home,"[26, 40, 27, 31, 19]","[27, 36, 25, 31, 25]",
0021701084,1610612748,MIA,1610612760,OKC,18,24,42,2018-03-23,MIA @ OKC,3,Away,"[27, 36, 25, 31, 25]","[26, 40, 27, 31, 19]",
0021701080,1610612739,CLE,1610612756,PHX,23,27,50,2018-03-23,CLE vs. PHX,3,Home,"[42, 26, 32, 29, 38]","[19, 34, 23, 18, 25]",56.0
0021701080,1610612756,PHX,1610612739,CLE,27,23,50,2018-03-23,PHX @ CLE,3,Away,"[19, 34, 23, 18, 25]","[42, 26, 32, 29, 38]",56.0
0021701079,1610612764,WAS,1610612743,DEN,16,23,39,2018-03-23,WAS vs. DEN,3,Home,"[18, 25, 23, 26, 20]","[39, 37, 17, 33, 22]",58.0
0021701079,1610612743,DEN,1610612764,WAS,23,16,39,2018-03-23,DEN @ WAS,3,Away,"[39, 37, 17, 33, 22]","[18, 25, 23, 26, 20]",58.0
0021701073,1610612755,PHI,1610612753,ORL,32,23,55,2018-03-22,PHI @ ORL,3,Away,"[26, 21, 30, 32, 23]","[25, 16, 36, 18, 27]",52.0
0021701073,1610612753,ORL,1610612755,PHI,23,32,55,2018-03-22,ORL vs. PHI,3,Home,"[25, 16, 36, 18, 27]","[26, 21, 30, 32, 23]",52.0
0021701074,1610612745,HOU,1610612765,DET,21,27,48,2018-03-22,HOU vs. DET,3,Home,"[27, 38, 32, 28, 25]","[19, 25, 20, 29, 21]",68.0
0021701074,1610612765,DET,1610612745,HOU,27,21,48,2018-03-22,DET @ HOU,3,Away,"[19, 25, 20, 29, 21]","[27, 38, 32, 28, 25]",68.0
0021701076,1610612762,UTA,1610612742,DAL,37,34,71,2018-03-22,UTA @ DAL,3,Away,"[27, 32, 20, 42, 29]","[30, 24, 27, 29, 14]",53.0
0021701076,1610612742,DAL,1610612762,UTA,34,37,71,2018-03-22,DAL vs. UTA,3,Home,"[30, 24, 27, 29, 14]","[27, 32, 20, 42, 29]",53.0
