index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST
1722,22200365,1610612752,NYK,1610612737,ATL,2022-23,31,20,2022-12-07,51,28.1,19.5,31.0,23.5,23.0,23.2,100.2,106.2,26.4,18.0,31.2,25.0
1717,22200367,1610612741,CHI,1610612764,WAS,2022-23,29,22,2022-12-07,51,27.4,22.0,28.3,18.5,22.5,24.8,102.6,104.8,31.2,25.0,26.4,18.0
1734,22200369,1610612758,SAC,1610612749,MIL,2022-23,29,34,2022-12-07,63,31.3,24.0,30.5,25.0,23.3,23.1,106.0,106.2,29.5,22.0,30.4,24.5
1727,22200370,1610612754,IND,1610612750,MIN,2022-23,17,35,2022-12-07,52,25.3,20.5,31.9,25.5,21.8,23.4,107.0,102.4,30.4,24.5,29.5,22.0
1724,22200363,1610612753,ORL,1610612746,LAC,2022-23,14,32,2022-12-07,46,27.7,21.5,31.9,26.0,21.3,21.9,102.4,107.0,28.7,22.5,28.8,23.0
1723,22200365,1610612737,ATL,1610612752,NYK,2022-23,20,31,2022-12-07,51,30.1,22.0,29.0,21.0,23.0,23.2,104.4,106.8,28.8,23.0,28.7,22.5
1733,22200368,1610612760,OKC,1610612763,MEM,2022-23,25,27,2022-12-07,52,28.3,21.5,25.4,16.5,23.7,22.2,102.0,102.0,32.6,26.0,29.2,17.5
1718,22200371,1610612740,NOP,1610612765,DET,2022-23,27,28,2022-12-07,55,30.5,25.0,31.3,24.0,23.2,23.0,104.4,101.8,29.2,17.5,32.6,26.0
1712,22200374,1610612746,LAC,1610612748,MIA,2022-23,28,20,2022-12-08,48,29.9,24.5,32.1,25.0,22.2,23.3,98.2,100.4,28.1,18.0,28.3,22.5
1711,22200376,1610612743,DEN,1610612757,POR,2022-23,30,36,2022-12-08,66,32.1,25.0,29.9,24.5,22.2,23.2,100.4,98.2,28.3,22.5,28.1,18.0
1713,22200374,1610612748,MIA,1610612746,LAC,2022-23,20,28,2022-12-08,48,28.9,24.0,27.3,21.5,23.2,21.3,103.4,99.2,29.8,23.0,32.4,16.0
1709,22200375,1610612745,HOU,1610612759,SAS,2022-23,29,24,2022-12-08,53,28.5,23.0,26.2,19.5,21.3,23.2,101.2,101.0,32.4,16.0,29.8,23.0
1708,22200375,1610612759,SAS,1610612745,HOU,2022-23,24,29,2022-12-08,53,26.2,19.5,28.5,23.0,23.3,22.2,101.0,101.2,32.9,27.5,27.2,22.0
1710,22200376,1610612757,POR,1610612743,DEN,2022-23,36,30,2022-12-08,66,27.3,21.5,28.9,24.0,23.2,22.2,99.2,103.4,27.2,22.0,32.9,27.5
1703,22200377,1610612752,NYK,1610612766,CHA,2022-23,22,20,2022-12-09,42,28.2,19.5,28.0,20.5,22.8,21.7,99.0,105.4,25.7,18.0,29.9,22.0
1699,22200381,1610612758,SAC,1610612739,CLE,2022-23,31,20,2022-12-09,51,30.6,24.0,27.7,22.0,23.4,22.3,105.6,104.6,29.9,22.0,25.7,18.0
1689,22200385,1610612750,MIN,1610612762,UTA,2022-23,28,24,2022-12-09,52,31.9,27.0,31.6,24.5,23.8,23.6,107.8,107.8,29.0,19.0,27.1,20.0
1692,22200380,1610612751,BKN,1610612737,ATL,2022-23,36,30,2022-12-09,66,31.6,24.5,31.9,27.0,22.5,21.0,101.2,105.8,27.1,20.0,29.0,19.0
1696,22200384,1610612756,PHX,1610612740,NOP,2022-23,27,26,2022-12-09,53,26.9,18.0,30.4,24.0,23.6,23.8,99.8,99.8,27.0,22.0,27.8,20.5
1707,22200386,1610612749,MIL,1610612742,DAL,2022-23,32,33,2022-12-09,65,31.0,23.5,25.1,16.5,23.7,24.0,101.2,103.6,27.8,20.5,27.0,22.0
1695,22200383,1610612763,MEM,1610612765,DET,2022-23,34,27,2022-12-09,61,31.1,25.5,30.0,21.5,25.1,21.2,105.4,99.0,27.5,25.0,32.9,27.5
1702,22200377,1610612766,CHA,1610612752,NYK,2022-23,20,22,2022-12-09,42,25.1,16.5,31.0,23.5,24.0,23.7,103.6,101.2,32.9,27.5,27.5,25.0
1690,22200382,1610612755,PHI,1610612747,LAL,2022-23,31,20,2022-12-09,51,27.7,22.0,30.6,24.0,20.7,20.8,99.8,99.8,29.0,23.0,28.9,23.0
1693,22200380,1610612737,ATL,1610612751,BKN,2022-23,30,36,2022-12-09,66,30.3,23.0,24.8,18.5,22.9,23.4,102.4,102.0,28.9,23.0,29.0,23.0
1705,22200378,1610612754,IND,1610612764,WAS,2022-23,31,33,2022-12-09,64,24.8,18.5,30.3,23.0,21.2,25.1,107.8,107.8,31.1,24.5,28.5,17.5
1697,22200384,1610612740,NOP,1610612756,PHX,2022-23,26,27,2022-12-09,53,30.0,25.0,28.1,21.0,23.4,22.9,104.6,105.6,28.5,17.5,31.1,24.5
1694,22200383,1610612765,DET,1610612763,MEM,2022-23,27,34,2022-12-09,61,28.1,21.0,30.0,25.0,22.3,23.4,98.2,100.2,30.3,21.5,24.6,21.0
1698,22200381,1610612739,CLE,1610612758,SAC,2022-23,20,31,2022-12-09,51,26.3,18.0,25.4,17.5,22.7,24.0,93.8,104.6,24.6,21.0,30.3,21.5
1704,22200378,1610612764,WAS,1610612754,IND,2022-23,33,31,2022-12-09,64,30.4,24.0,26.9,18.0,21.7,23.1,104.6,93.8,30.9,27.5,31.2,23.0
1701,22200379,1610612761,TOR,1610612753,ORL,2022-23,25,37,2022-12-09,62,28.0,20.5,28.2,19.5,23.1,21.7,100.2,98.2,31.2,23.0,30.9,27.5
1706,22200386,1610612742,DAL,1610612749,MIL,2022-23,33,32,2022-12-09,65,30.0,21.5,31.1,25.5,21.0,22.5,98.6,101.0,28.7,19.5,27.6,20.5
1691,22200382,1610612747,LAL,1610612755,PHI,2022-23,20,31,2022-12-09,51,30.1,23.0,28.2,21.5,24.0,22.7,105.8,101.2,27.6,20.5,28.7,19.5
1700,22200379,1610612753,ORL,1610612761,TOR,2022-23,37,25,2022-12-09,62,25.4,17.5,26.3,18.0,20.8,20.7,101.0,98.6,29.5,22.5,29.8,22.5
1688,22200385,1610612762,UTA,1610612750,MIN,2022-23,24,28,2022-12-09,52,28.2,21.5,30.1,23.0,21.7,22.8,102.0,102.4,29.8,22.5,29.5,22.5
1676,22200393,1610612762,UTA,1610612743,DEN,2022-23,26,28,2022-12-10,54,28.6,23.5,25.2,18.5,21.3,23.6,101.4,103.0,30.3,23.0,25.3,20.0
1675,22200392,1610612738,BOS,1610612744,GSW,2022-23,25,33,2022-12-10,58,33.1,25.0,30.5,27.0,23.3,23.1,105.0,99.6,25.3,20.0,30.3,23.0
1672,22200387,1610612748,MIA,1610612759,SAS,2022-23,29,25,2022-12-10,54,27.8,21.5,28.3,24.5,23.1,23.3,101.8,93.4,29.3,23.0,29.8,23.0
1674,22200392,1610612744,GSW,1610612738,BOS,2022-23,33,25,2022-12-10,58,32.6,18.5,30.4,24.0,23.6,23.4,106.0,106.6,29.8,23.0,29.3,23.0
1684,22200391,1610612742,DAL,1610612741,CHI,2022-23,30,40,2022-12-10,70,30.4,21.5,25.7,19.5,21.1,22.2,98.6,101.6,29.2,19.5,29.0,22.5
1677,22200393,1610612743,DEN,1610612762,UTA,2022-23,28,26,2022-12-10,54,32.4,25.0,28.7,24.5,22.2,21.1,101.6,98.6,29.0,22.5,29.2,19.5
1687,22200389,1610612764,WAS,1610612746,LAC,2022-23,29,28,2022-12-10,57,30.4,24.0,32.6,18.5,21.6,23.1,103.6,106.6,30.9,27.5,27.2,20.0
1680,22200388,1610612751,BKN,1610612754,IND,2022-23,40,38,2022-12-10,78,32.4,24.5,28.1,21.5,22.5,21.2,102.0,100.8,27.2,20.0,30.9,27.5
1679,22200394,1610612757,POR,1610612750,MIN,2022-23,32,27,2022-12-10,59,28.1,21.5,32.4,24.5,23.1,21.6,99.6,105.0,27.4,22.0,31.6,24.5
1681,22200388,1610612754,IND,1610612751,BKN,2022-23,38,40,2022-12-10,78,25.2,18.5,28.6,23.5,21.2,22.5,106.6,103.6,31.6,24.5,27.4,22.0
1686,22200389,1610612746,LAC,1610612764,WAS,2022-23,28,29,2022-12-10,57,28.7,24.5,32.4,25.0,21.9,23.5,98.0,103.2,27.9,17.0,30.2,22.5
1685,22200391,1610612741,CHI,1610612742,DAL,2022-23,40,30,2022-12-10,70,28.3,24.5,27.8,21.5,23.3,21.8,103.2,98.0,30.2,22.5,27.9,17.0
1683,22200390,1610612739,CLE,1610612760,OKC,2022-23,28,22,2022-12-10,50,25.5,18.0,27.9,21.5,21.8,23.3,93.4,101.8,25.0,21.0,31.6,25.0
1682,22200390,1610612760,OKC,1610612739,CLE,2022-23,22,28,2022-12-10,50,27.9,21.5,25.5,18.0,23.6,21.3,103.0,101.4,31.6,25.0,25.0,21.0
1673,22200387,1610612759,SAS,1610612748,MIA,2022-23,25,29,2022-12-10,54,25.7,19.5,30.4,21.5,23.4,23.6,100.8,102.0,32.8,27.5,29.0,19.0
1678,22200394,1610612750,MIN,1610612757,POR,2022-23,27,32,2022-12-10,59,30.5,27.0,33.1,25.0,23.5,21.9,106.6,106.0,29.0,19.0,32.8,27.5
1671,22200395,1610612740,NOP,1610612756,PHX,2022-23,29,36,2022-12-11,65,29.4,25.0,30.4,23.0,23.4,23.2,104.4,105.6,28.4,17.5,31.8,23.0
1660,22200398,1610612761,TOR,1610612753,ORL,2022-23,19,18,2022-12-11,37,27.8,20.5,26.8,18.0,22.9,23.5,101.0,98.2,31.8,23.0,28.4,17.5
1666,22200400,1610612741,CHI,1610612737,ATL,2022-23,27,22,2022-12-11,49,29.5,24.5,28.4,22.0,23.2,23.4,102.6,98.4,30.0,22.5,29.8,23.5
1661,22200398,1610612753,ORL,1610612761,TOR,2022-23,18,19,2022-12-11,37,26.3,17.5,30.8,23.5,20.6,23.2,101.0,103.0,29.8,23.5,30.0,22.5
1667,22200400,1610612737,ATL,1610612741,CHI,2022-23,22,27,2022-12-11,49,30.4,23.0,29.4,25.0,23.1,22.1,103.0,101.0,29.4,23.0,27.6,20.5
1662,22200399,1610612755,PHI,1610612766,CHA,2022-23,20,21,2022-12-11,41,28.4,22.0,29.5,24.5,20.9,23.1,99.2,100.4,27.6,20.5,29.4,23.0
1658,22200397,1610612758,SAC,1610612752,NYK,2022-23,22,36,2022-12-11,58,30.0,24.0,28.3,23.0,22.6,24.1,105.0,99.6,29.1,20.0,24.2,18.0
1659,22200397,1610612752,NYK,1610612758,SAC,2022-23,36,22,2022-12-11,58,28.5,21.0,27.5,21.0,23.1,20.9,98.2,101.0,24.2,18.0,29.1,20.0
1670,22200395,1610612756,PHX,1610612740,NOP,2022-23,36,29,2022-12-11,65,26.8,18.0,27.8,20.5,23.5,22.9,100.4,99.2,27.4,22.0,28.7,20.5
