index,GAME_ID,TEAM_ID,OPPONENT_TEAM_ID,EFG_PCT,EFG_PCT_OPP,PACE,PACE_OPP,AST_TOV,AST_TOV_OPP,DEF_RATING,DEF_RATING_OPP,OFF_RATING,OFF_RATING_OPP
1578,0022200438,1610612764,1610612746,0.591,0.364,100.0,100.0,2.67,2.0,80.0,112.0,112.0,80.0
1574,0022200439,1610612759,1610612748,0.548,0.618,98.0,98.0,1.6,1.2,104.2,112.0,112.0,104.2
1575,0022200439,1610612748,1610612759,0.618,0.548,98.0,98.0,1.2,1.6,112.0,104.2,104.2,112.0
1585,0022200440,1610612739,1610612742,0.5,0.6,104.0,104.0,1.67,1.5,111.5,103.8,103.8,111.5
1584,0022200440,1610612742,1610612739,0.6,0.5,104.0,104.0,1.5,1.67,103.8,111.5,111.5,103.8
1572,0022200441,1610612757,1610612745,0.565,0.444,100.0,100.0,1.0,1.25,108.0,132.0,132.0,108.0
1573,0022200441,1610612745,1610612757,0.444,0.565,100.0,100.0,1.25,1.0,132.0,108.0,108.0,132.0
1576,0022200442,1610612762,1610612749,0.478,0.481,98.0,98.0,3.0,1.6,108.0,91.7,91.7,108.0
1577,0022200442,1610612749,1610612762,0.481,0.478,98.0,98.0,1.6,3.0,91.7,108.0,108.0,91.7
1582,0022200443,1610612760,1610612763,0.42,0.292,118.0,118.0,2.33,0.5,70.0,86.2,86.2,70.0
1583,0022200443,1610612763,1610612760,0.292,0.42,118.0,118.0,0.5,2.33,86.2,70.0,70.0,86.2
1580,0022200444,1610612756,1610612740,0.5,0.762,96.0,96.0,0.0,3.5,141.7,112.5,112.5,141.7
1581,0022200444,1610612740,1610612756,0.762,0.5,96.0,96.0,3.5,0.0,112.5,141.7,141.7,112.5
1562,0022200445,1610612753,1610612738,0.5,0.429,104.0,104.0,6.0,1.0,88.5,100.0,100.0,88.5
1563,0022200445,1610612738,1610612753,0.429,0.5,104.0,104.0,1.0,6.0,100.0,88.5,88.5,100.0
1569,0022200446,1610612754,1610612752,0.542,0.625,98.0,98.0,3.0,1.0,120.8,112.0,112.0,120.8
1568,0022200446,1610612752,1610612754,0.625,0.542,98.0,98.0,1.0,3.0,112.0,120.8,120.8,112.0
1560,0022200447,1610612765,1610612751,0.565,0.409,100.0,100.0,7.0,2.0,84.0,140.0,140.0,84.0
1561,0022200447,1610612751,1610612765,0.409,0.565,100.0,100.0,2.0,7.0,140.0,84.0,84.0,140.0
1559,0022200448,1610612744,1610612761,0.81,0.475,96.0,96.0,3.67,1.0,108.3,150.0,150.0,108.3
1558,0022200448,1610612761,1610612744,0.475,0.81,96.0,96.0,1.0,3.67,150.0,108.3,108.3,150.0
1564,0022200449,1610612750,1610612741,0.737,0.675,102.0,102.0,1.6,2.25,130.8,128.0,128.0,130.8
1565,0022200449,1610612741,1610612750,0.675,0.737,102.0,102.0,2.25,1.6,128.0,130.8,130.8,128.0
1566,0022200450,1610612743,1610612766,0.37,0.429,110.0,110.0,0.83,3.0,89.3,74.1,74.1,89.3
1567,0022200450,1610612766,1610612743,0.429,0.37,110.0,110.0,3.0,0.83,74.1,89.3,89.3,74.1
1570,0022200451,1610612764,1610612747,0.462,0.556,102.0,102.0,5.0,7.0,120.0,111.5,111.5,120.0
1571,0022200451,1610612747,1610612764,0.556,0.462,102.0,102.0,7.0,5.0,111.5,120.0,120.0,111.5
1554,0022200452,1610612762,1610612739,0.475,0.722,94.0,94.0,1.75,1.5,120.8,91.3,91.3,120.8
1555,0022200452,1610612739,1610612762,0.722,0.475,94.0,94.0,1.5,1.75,91.3,120.8,120.8,91.3
1553,0022200453,1610612755,1610612761,0.395,0.5,102.0,102.0,1.0,0.83,88.5,88.0,88.0,88.5
1552,0022200453,1610612761,1610612755,0.5,0.395,102.0,102.0,0.83,1.0,88.0,88.5,88.5,88.0
1548,0022200454,1610612753,1610612737,0.625,0.587,100.0,100.0,2.5,10.0,136.0,108.0,108.0,136.0
1549,0022200454,1610612737,1610612753,0.587,0.625,100.0,100.0,10.0,2.5,108.0,136.0,136.0,108.0
1543,0022200455,1610612745,1610612759,0.35,0.558,106.0,106.0,1.5,1.6,129.6,107.7,107.7,129.6
1542,0022200455,1610612759,1610612745,0.558,0.35,106.0,106.0,1.6,1.5,107.7,129.6,129.6,107.7
1541,0022200456,1610612742,1610612750,0.639,0.455,90.0,90.0,1.5,2.5,95.5,130.4,130.4,95.5
1540,0022200456,1610612750,1610612742,0.455,0.639,90.0,90.0,2.5,1.5,130.4,95.5,95.5,130.4
1550,0022200457,1610612740,1610612749,0.543,0.565,110.0,110.0,2.25,1.0,107.1,100.0,100.0,107.1
1551,0022200457,1610612749,1610612740,0.565,0.543,110.0,110.0,1.0,2.25,100.0,107.1,107.1,100.0
1556,0022200458,1610612757,1610612760,0.658,0.457,100.0,100.0,2.5,1.75,112.0,112.0,112.0,112.0
1557,0022200458,1610612760,1610612757,0.457,0.658,100.0,100.0,1.75,2.5,112.0,112.0,112.0,112.0
1547,0022200459,1610612747,1610612756,0.479,0.762,102.0,102.0,1.0,2.5,152.0,92.3,92.3,152.0
1546,0022200459,1610612756,1610612747,0.762,0.479,102.0,102.0,2.5,1.0,92.3,152.0,152.0,92.3
1545,0022200460,1610612766,1610612758,0.603,0.481,114.0,114.0,3.5,1.75,103.4,139.3,139.3,103.4
1544,0022200460,1610612758,1610612766,0.481,0.603,114.0,114.0,1.75,3.5,139.3,103.4,103.4,139.3
1532,0022200461,1610612762,1610612765,0.56,0.5,96.0,96.0,5.0,2.33,100.0,129.2,129.2,100.0
1533,0022200461,1610612765,1610612762,0.5,0.56,96.0,96.0,2.33,5.0,129.2,100.0,100.0,129.2
1534,0022200462,1610612748,1610612741,0.409,0.65,98.0,98.0,1.25,1.6,124.0,87.5,87.5,124.0
1535,0022200462,1610612741,1610612748,0.65,0.409,98.0,98.0,1.6,1.25,87.5,124.0,124.0,87.5
1538,0022200463,1610612752,1610612744,0.56,0.524,102.0,102.0,2.67,1.2,100.0,126.9,126.9,100.0
1539,0022200463,1610612744,1610612752,0.524,0.56,102.0,102.0,1.2,2.67,126.9,100.0,100.0,126.9
1530,0022200464,1610612764,1610612756,0.595,0.604,90.0,90.0,9.0,1.75,130.4,122.7,122.7,130.4
1531,0022200464,1610612756,1610612764,0.604,0.595,90.0,90.0,1.75,9.0,122.7,130.4,130.4,122.7
1536,0022200465,1610612763,1610612743,0.368,0.659,98.0,98.0,0.71,2.67,140.0,58.3,58.3,140.0
1537,0022200465,1610612743,1610612763,0.659,0.368,98.0,98.0,2.67,0.71,58.3,140.0,140.0,58.3
1517,0022200466,1610612739,1610612749,0.635,0.417,96.0,96.0,9.0,0.0,83.3,145.8,145.8,83.3
1516,0022200466,1610612749,1610612739,0.417,0.635,96.0,96.0,0.0,9.0,145.8,83.3,83.3,145.8
1509,0022200467,1610612765,1610612755,0.563,0.635,108.0,108.0,0.57,3.0,137.0,107.4,107.4,137.0
1508,0022200467,1610612755,1610612765,0.635,0.563,108.0,108.0,3.0,0.57,107.4,137.0,137.0,107.4
1527,0022200468,1610612737,1610612741,0.457,0.65,98.0,98.0,1.67,2.0,125.0,100.0,100.0,125.0
1526,0022200468,1610612741,1610612737,0.65,0.457,98.0,98.0,2.0,1.67,100.0,125.0,125.0,100.0
1529,0022200469,1610612738,1610612754,0.354,0.769,110.0,110.0,0.67,12.0,155.6,78.6,78.6,155.6
1528,0022200469,1610612754,1610612738,0.769,0.354,110.0,110.0,12.0,0.67,78.6,155.6,155.6,78.6
1525,0022200470,1610612751,1610612744,0.891,0.405,108.0,108.0,7.5,0.86,63.0,170.4,170.4,63.0
1524,0022200470,1610612744,1610612751,0.405,0.891,108.0,108.0,0.86,7.5,170.4,63.0,63.0,170.4
1514,0022200471,1610612761,1610612752,0.5,0.575,96.0,96.0,2.5,1.25,112.5,116.7,116.7,112.5
1515,0022200471,1610612752,1610612761,0.575,0.5,96.0,96.0,1.25,2.5,116.7,112.5,112.5,116.7
1518,0022200472,1610612753,1610612745,0.389,0.614,106.0,106.0,0.67,1.33,114.8,96.2,96.2,114.8
1519,0022200472,1610612745,1610612753,0.614,0.389,106.0,106.0,1.33,0.67,96.2,114.8,114.8,96.2
1522,0022200473,1610612750,1610612742,0.62,0.559,92.0,92.0,2.33,1.33,126.1,134.8,134.8,126.1
1523,0022200473,1610612742,1610612750,0.559,0.62,92.0,92.0,1.33,2.33,134.8,126.1,126.1,134.8
1521,0022200474,1610612760,1610612757,0.571,0.674,96.0,96.0,0.83,2.75,133.3,91.7,91.7,133.3
1520,0022200474,1610612757,1610612760,0.674,0.571,96.0,96.0,2.75,0.83,91.7,133.3,133.3,91.7
1513,0022200475,1610612747,1610612758,0.5,0.425,112.0,112.0,0.83,0.83,89.3,92.9,92.9,89.3
1512,0022200475,1610612758,1610612747,0.425,0.5,112.0,112.0,0.83,0.83,92.9,89.3,89.3,92.9
1511,0022200476,1610612766,1610612746,0.25,0.636,122.0,122.0,0.67,0.88,119.4,63.3,63.3,119.4
1510,0022200476,1610612746,1610612766,0.636,0.25,122.0,122.0,0.88,0.67,63.3,119.4,119.4,63.3
1505,0022200477,1610612740,1610612759,0.615,0.296,106.0,106.0,3.0,0.83,63.0,142.3,142.3,63.0
1504,0022200477,1610612759,1610612740,0.296,0.615,106.0,106.0,0.83,3.0,142.3,63.0,63.0,142.3
1507,0022200478,1610612762,1610612764,0.587,0.5,104.0,104.0,1.67,1.33,103.8,115.4,115.4,103.8
1506,0022200478,1610612764,1610612762,0.5,0.587,104.0,104.0,1.33,1.67,115.4,103.8,103.8,115.4
1484,0022200479,1610612759,1610612753,0.5,0.833,108.0,108.0,2.67,1.33,125.9,103.7,103.7,125.9
1485,0022200479,1610612753,1610612759,0.833,0.5,108.0,108.0,1.33,2.67,103.7,125.9,125.9,103.7
1478,0022200480,1610612755,1610612746,0.5,0.738,92.0,92.0,9.0,2.0,143.5,104.3,104.3,143.5
1479,0022200480,1610612746,1610612755,0.738,0.5,92.0,92.0,2.0,9.0,104.3,143.5,143.5,104.3
1477,0022200481,1610612737,1610612765,0.519,0.646,100.0,100.0,9.0,4.0,136.0,128.0,128.0,136.0
1476,0022200481,1610612765,1610612737,0.646,0.519,100.0,100.0,4.0,9.0,128.0,136.0,136.0,128.0
1488,0022200482,1610612750,1610612738,0.524,0.38,108.0,108.0,1.6,1.0,81.5,107.4,107.4,81.5
1489,0022200482,1610612738,1610612750,0.38,0.524,108.0,108.0,1.0,1.6,107.4,81.5,81.5,107.4
1490,0022200483,1610612749,1610612751,0.52,0.68,104.0,104.0,2.5,5.0,138.5,111.5,111.5,138.5
1491,0022200483,1610612751,1610612749,0.68,0.52,104.0,104.0,5.0,2.5,111.5,138.5,138.5,111.5
1495,0022200484,1610612739,1610612761,0.7,0.81,108.0,108.0,1.83,2.2,144.4,114.8,114.8,144.4
1494,0022200484,1610612761,1610612739,0.81,0.7,108.0,108.0,2.2,1.83,114.8,144.4,144.4,114.8
1481,0022200485,1610612741,1610612752,0.604,0.524,98.0,98.0,7.0,1.25,88.0,120.8,120.8,88.0
1480,0022200485,1610612752,1610612741,0.524,0.604,98.0,98.0,1.25,7.0,120.8,88.0,88.0,120.8
1500,0022200486,1610612748,1610612754,0.522,0.737,102.0,102.0,1.0,1.5,124.0,107.7,107.7,124.0
1501,0022200486,1610612754,1610612748,0.737,0.522,102.0,102.0,1.5,1.0,107.7,124.0,124.0,107.7
1483,0022200487,1610612742,1610612745,0.5,0.548,102.0,102.0,1.0,1.4,96.0,115.4,115.4,96.0
1482,0022200487,1610612745,1610612742,0.548,0.5,102.0,102.0,1.4,1.0,115.4,96.0,96.0,115.4
1498,0022200488,1610612760,1610612740,0.5,0.542,120.0,120.0,0.63,2.5,110.0,76.7,76.7,110.0
1499,0022200488,1610612740,1610612760,0.542,0.5,120.0,120.0,2.5,0.63,76.7,110.0,110.0,76.7
1492,0022200489,1610612757,1610612743,0.575,0.64,94.0,94.0,1.67,4.5,133.3,117.4,117.4,133.3
1493,0022200489,1610612743,1610612757,0.64,0.575,94.0,94.0,4.5,1.67,117.4,133.3,133.3,117.4
1503,0022200490,1610612763,1610612756,0.548,0.476,104.0,104.0,8.0,1.0,76.9,150.0,150.0,76.9
1502,0022200490,1610612756,1610612763,0.476,0.548,104.0,104.0,1.0,8.0,150.0,76.9,76.9,150.0
1487,0022200491,1610612758,1610612764,0.479,0.563,100.0,100.0,3.0,0.0,112.0,108.0,108.0,112.0
1486,0022200491,1610612764,1610612758,0.563,0.479,100.0,100.0,0.0,3.0,108.0,112.0,112.0,108.0
1497,0022200492,1610612766,1610612747,0.478,0.543,104.0,104.0,3.0,1.4,119.2,103.8,103.8,119.2
1496,0022200492,1610612747,1610612766,0.543,0.478,104.0,104.0,1.4,3.0,103.8,119.2,119.2,103.8
1469,0022200493,1610612752,1610612755,0.596,0.5,102.0,102.0,0.0,1.67,100.0,142.3,142.3,100.0
1468,0022200493,1610612755,1610612752,0.5,0.596,102.0,102.0,1.67,0.0,142.3,100.0,100.0,142.3
1473,0022200494,1610612742,1610612747,0.441,0.614,94.0,94.0,1.33,2.0,116.7,91.3,91.3,116.7
1472,0022200494,1610612747,1610612742,0.614,0.441,94.0,94.0,2.0,1.33,91.3,116.7,116.7,91.3
1475,0022200495,1610612738,1610612749,0.692,0.571,100.0,100.0,8.0,2.0,112.0,144.0,144.0,112.0
1474,0022200495,1610612749,1610612738,0.571,0.692,100.0,100.0,2.0,8.0,144.0,112.0,112.0,144.0
1471,0022200496,1610612744,1610612763,0.591,0.462,104.0,104.0,1.67,0.0,111.5,126.9,126.9,111.5
1470,0022200496,1610612763,1610612744,0.462,0.591,104.0,104.0,0.0,1.67,126.9,111.5,111.5,126.9
1467,0022200497,1610612743,1610612756,0.522,0.548,90.0,90.0,2.0,1.25,109.1,121.7,121.7,109.1
1466,0022200497,1610612756,1610612743,0.548,0.522,90.0,90.0,1.25,2.0,121.7,109.1,109.1,121.7
1463,0022200498,1610612751,1610612739,0.674,0.432,98.0,98.0,3.0,1.0,88.0,141.7,141.7,88.0
1462,0022200498,1610612739,1610612751,0.432,0.674,98.0,98.0,1.0,3.0,141.7,88.0,88.0,141.7
1458,0022200499,1610612746,1610612765,0.684,0.673,98.0,98.0,1.33,3.0,144.0,129.2,129.2,144.0
1459,0022200499,1610612765,1610612746,0.673,0.684,98.0,98.0,3.0,1.33,129.2,144.0,144.0,129.2
1461,0022200500,1610612748,1610612750,0.577,0.659,110.0,110.0,4.5,2.0,110.7,122.2,122.2,110.7
1460,0022200500,1610612750,1610612748,0.659,0.577,110.0,110.0,2.0,4.5,122.2,110.7,110.7,122.2
1455,0022200501,1610612741,1610612745,0.44,0.714,106.0,106.0,3.0,2.0,133.3,100.0,100.0,133.3
1454,0022200501,1610612745,1610612741,0.714,0.44,106.0,106.0,2.0,3.0,100.0,133.3,133.3,100.0
1464,0022200502,1610612740,1610612754,0.396,0.417,102.0,102.0,0.83,1.0,72.0,92.3,92.3,72.0
1465,0022200502,1610612754,1610612740,0.417,0.396,102.0,102.0,1.0,0.83,92.3,72.0,72.0,92.3
1457,0022200503,1610612759,1610612762,0.545,0.444,110.0,110.0,2.0,0.75,96.3,110.7,110.7,96.3
1456,0022200503,1610612762,1610612759,0.444,0.545,110.0,110.0,0.75,2.0,110.7,96.3,96.3,110.7
1453,0022200504,1610612766,1610612757,0.636,0.725,106.0,106.0,1.67,1.0,111.1,130.8,130.8,111.1
1452,0022200504,1610612757,1610612766,0.725,0.636,106.0,106.0,1.0,1.67,130.8,111.1,111.1,130.8
1439,0022200505,1610612747,1610612753,0.615,0.417,106.0,106.0,2.5,1.33,103.8,122.2,122.2,103.8
1438,0022200505,1610612753,1610612747,0.417,0.615,106.0,106.0,1.33,2.5,122.2,103.8,103.8,122.2
1446,0022200506,1610612764,1610612755,0.6,0.5,116.0,116.0,0.56,1.5,103.4,110.3,110.3,103.4
1447,0022200506,1610612755,1610612764,0.5,0.6,116.0,116.0,1.5,0.56,110.3,103.4,103.4,110.3
1440,0022200507,1610612745,1610612738,0.457,0.44,96.0,96.0,1.2,3.0,91.7,87.5,87.5,91.7
1441,0022200507,1610612738,1610612745,0.44,0.457,96.0,96.0,3.0,1.2,87.5,91.7,91.7,87.5
1436,0022200508,1610612754,1610612737,0.558,0.5,110.0,110.0,1.5,3.5,96.4,111.1,111.1,96.4
1437,0022200508,1610612737,1610612754,0.5,0.558,110.0,110.0,3.5,1.5,111.1,96.4,96.4,111.1
1449,0022200509,1610612746,1610612761,0.442,0.583,98.0,98.0,1.5,5.0,120.8,108.0,108.0,120.8
1448,0022200509,1610612761,1610612746,0.583,0.442,98.0,98.0,5.0,1.5,108.0,120.8,120.8,108.0
1451,0022200510,1610612763,1610612756,0.395,0.5,102.0,102.0,1.0,1.4,92.0,84.6,84.6,92.0
1450,0022200510,1610612756,1610612763,0.5,0.395,102.0,102.0,1.4,1.0,84.6,92.0,92.0,84.6
1444,0022200511,1610612759,1610612760,0.571,0.806,104.0,104.0,4.0,2.5,146.2,126.9,126.9,146.2
1445,0022200511,1610612760,1610612759,0.806,0.571,104.0,104.0,2.5,4.0,126.9,146.2,146.2,126.9
1443,0022200512,1610612742,1610612752,0.579,0.604,102.0,102.0,2.0,2.0,115.4,112.0,112.0,115.4
1442,0022200512,1610612752,1610612742,0.604,0.579,102.0,102.0,2.0,2.0,112.0,115.4,115.4,112.0
1432,0022200513,1610612744,1610612766,0.667,0.404,108.0,108.0,5.5,5.0,96.3,137.0,137.0,96.3
1433,0022200513,1610612766,1610612744,0.404,0.667,108.0,108.0,5.0,5.5,137.0,96.3,96.3,137.0
1434,0022200514,1610612758,1610612743,0.604,0.417,110.0,110.0,2.67,1.6,74.1,114.3,114.3,74.1
1435,0022200514,1610612743,1610612758,0.417,0.604,110.0,110.0,1.6,2.67,114.3,74.1,74.1,114.3
1418,0022200515,1610612753,1610612765,0.432,0.478,94.0,94.0,1.5,2.0,117.4,95.8,95.8,117.4
1419,0022200515,1610612765,1610612753,0.478,0.432,94.0,94.0,2.0,1.5,95.8,117.4,117.4,95.8
1425,0022200516,1610612756,1610612764,0.5,0.667,92.0,92.0,1.25,10.0,156.5,91.3,91.3,156.5
1424,0022200516,1610612764,1610612756,0.667,0.5,92.0,92.0,10.0,1.25,91.3,156.5,156.5,91.3
1429,0022200517,1610612737,1610612751,0.538,0.646,104.0,104.0,7.0,3.0,119.2,115.4,115.4,119.2
1428,0022200517,1610612751,1610612737,0.646,0.538,104.0,104.0,3.0,7.0,115.4,119.2,119.2,115.4
1431,0022200518,1610612747,1610612748,0.553,0.519,98.0,98.0,1.0,5.0,132.0,104.2,104.2,132.0
1430,0022200518,1610612748,1610612747,0.519,0.553,98.0,98.0,5.0,1.0,104.2,132.0,132.0,104.2
1420,0022200519,1610612749,1610612741,0.536,0.545,100.0,100.0,2.0,1.75,112.0,128.0,128.0,112.0
1421,0022200519,1610612741,1610612749,0.545,0.536,100.0,100.0,1.75,2.0,128.0,112.0,112.0,128.0
1426,0022200520,1610612740,1610612750,0.425,0.545,94.0,94.0,1.5,2.0,116.7,104.3,104.3,116.7
1427,0022200520,1610612750,1610612740,0.545,0.425,94.0,94.0,2.0,1.5,104.3,116.7,116.7,104.3
1422,0022200521,1610612762,1610612744,0.62,0.479,110.0,110.0,3.5,2.0,100.0,132.1,132.1,100.0
1423,0022200521,1610612744,1610612762,0.479,0.62,110.0,110.0,2.0,3.5,132.1,100.0,100.0,132.1
1417,0022200522,1610612743,1610612758,0.857,0.365,96.0,96.0,5.0,2.0,100.0,166.7,166.7,100.0
1416,0022200522,1610612758,1610612743,0.365,0.857,96.0,96.0,2.0,5.0,166.7,100.0,100.0,166.7
1404,0022200523,1610612760,1610612766,0.52,0.773,106.0,106.0,1.0,2.2,133.3,115.4,115.4,133.3
1405,0022200523,1610612766,1610612760,0.773,0.52,106.0,106.0,2.2,1.0,115.4,133.3,133.3,115.4
1408,0022200524,1610612754,1610612739,0.543,0.577,114.0,114.0,1.5,2.25,121.4,100.0,100.0,121.4
1409,0022200524,1610612739,1610612754,0.577,0.543,114.0,114.0,2.25,1.5,100.0,121.4,121.4,100.0
1410,0022200525,1610612746,1610612738,0.543,0.5,98.0,98.0,1.2,7.0,108.0,108.3,108.3,108.0
1411,0022200525,1610612738,1610612746,0.5,0.543,98.0,98.0,7.0,1.2,108.3,108.0,108.0,108.3
1407,0022200526,1610612763,1610612761,0.537,0.37,104.0,104.0,2.25,2.0,76.9,115.4,115.4,76.9
1406,0022200526,1610612761,1610612763,0.37,0.537,104.0,104.0,2.0,2.25,115.4,76.9,76.9,115.4
1413,0022200527,1610612752,1610612759,0.571,0.7,102.0,102.0,1.5,4.5,152.0,111.5,111.5,152.0
1412,0022200527,1610612759,1610612752,0.7,0.571,102.0,102.0,4.5,1.5,111.5,152.0,152.0,111.5
1414,0022200528,1610612745,1610612742,0.543,0.684,104.0,104.0,3.0,3.0,138.5,115.4,115.4,138.5
1415,0022200528,1610612742,1610612745,0.684,0.543,104.0,104.0,3.0,3.0,115.4,138.5,138.5,115.4
1401,0022200529,1610612753,1610612764,0.38,0.575,106.0,106.0,2.0,1.33,100.0,76.9,76.9,100.0
1400,0022200529,1610612764,1610612753,0.575,0.38,106.0,106.0,1.33,2.0,76.9,100.0,100.0,76.9
1403,0022200530,1610612737,1610612747,0.556,0.413,114.0,114.0,1.5,1.2,79.3,117.9,117.9,79.3
1402,0022200530,1610612747,1610612737,0.413,0.556,114.0,114.0,1.2,1.5,117.9,79.3,79.3,117.9
1397,0022200531,1610612756,1610612761,0.767,0.568,98.0,98.0,1.0,7.0,137.5,96.0,96.0,137.5
1396,0022200531,1610612761,1610612756,0.568,0.767,98.0,98.0,7.0,1.0,96.0,137.5,137.5,96.0
1387,0022200532,1610612741,1610612765,0.609,0.522,98.0,98.0,5.0,1.4,100.0,137.5,137.5,100.0
1386,0022200532,1610612765,1610612741,0.522,0.609,98.0,98.0,1.4,5.0,137.5,100.0,100.0,137.5
1393,0022200533,1610612749,1610612750,0.538,0.646,102.0,102.0,3.5,6.0,130.8,132.0,132.0,130.8
1392,0022200533,1610612750,1610612749,0.646,0.538,102.0,102.0,6.0,3.5,132.0,130.8,130.8,132.0
1389,0022200534,1610612740,1610612755,0.6,0.524,106.0,106.0,1.5,1.0,100.0,119.2,119.2,100.0
1388,0022200534,1610612755,1610612740,0.524,0.6,106.0,106.0,1.0,1.5,119.2,100.0,100.0,119.2
1391,0022200535,1610612743,1610612748,0.583,0.259,102.0,102.0,1.33,1.0,76.0,88.5,88.5,76.0
1390,0022200535,1610612748,1610612743,0.259,0.583,102.0,102.0,1.0,1.33,88.5,76.0,76.0,88.5
1398,0022200536,1610612757,1610612744,0.5,0.788,104.0,104.0,1.5,5.0,157.7,96.2,96.2,157.7
1399,0022200536,1610612744,1610612757,0.788,0.5,104.0,104.0,5.0,1.5,96.2,157.7,157.7,96.2
1395,0022200537,1610612758,1610612762,0.614,0.475,96.0,96.0,3.0,1.67,112.5,125.0,125.0,112.5
1394,0022200537,1610612762,1610612758,0.475,0.614,96.0,96.0,1.67,3.0,125.0,112.5,112.5,125.0
1380,0022200538,1610612746,1610612754,0.5,0.646,96.0,96.0,0.29,3.33,133.3,91.7,91.7,133.3
1381,0022200538,1610612754,1610612746,0.646,0.5,96.0,96.0,3.33,0.29,91.7,133.3,133.3,91.7
1370,0022200539,1610612766,1610612751,0.37,0.674,110.0,110.0,3.0,1.75,118.5,78.6,78.6,118.5
1371,0022200539,1610612751,1610612766,0.674,0.37,110.0,110.0,1.75,3.0,78.6,118.5,118.5,78.6
1379,0022200540,1610612741,1610612739,0.63,0.568,100.0,100.0,1.75,2.33,112.0,120.0,120.0,112.0
1378,0022200540,1610612739,1610612741,0.568,0.63,100.0,100.0,2.33,1.75,120.0,112.0,112.0,120.0
1382,0022200541,1610612752,1610612745,0.452,0.833,98.0,98.0,0.0,1.75,145.8,108.0,108.0,145.8
1383,0022200541,1610612745,1610612752,0.833,0.452,98.0,98.0,1.75,0.0,108.0,145.8,145.8,108.0
1377,0022200542,1610612742,1610612759,0.56,0.711,102.0,102.0,4.0,1.5,120.0,123.1,123.1,120.0
1376,0022200542,1610612759,1610612742,0.711,0.56,102.0,102.0,1.5,4.0,123.1,120.0,120.0,123.1
1372,0022200543,1610612740,1610612763,0.396,0.609,108.0,108.0,0.57,1.2,114.8,92.6,92.6,114.8
1373,0022200543,1610612763,1610612740,0.609,0.396,108.0,108.0,1.2,0.57,92.6,114.8,114.8,92.6
1369,0022200544,1610612765,1610612750,0.525,0.761,104.0,104.0,1.5,2.0,150.0,107.7,107.7,150.0
1368,0022200544,1610612750,1610612765,0.761,0.525,104.0,104.0,2.0,1.5,107.7,150.0,150.0,107.7
1384,0022200545,1610612755,1610612760,0.692,0.425,106.0,106.0,2.5,0.5,76.9,140.7,140.7,76.9
1385,0022200545,1610612760,1610612755,0.425,0.692,106.0,106.0,0.5,2.5,140.7,76.9,76.9,140.7
1375,0022200546,1610612748,1610612762,0.591,0.565,100.0,100.0,2.5,1.75,120.0,124.0,124.0,120.0
1374,0022200546,1610612762,1610612748,0.565,0.591,100.0,100.0,1.75,2.5,124.0,120.0,120.0,124.0
1363,0022200547,1610612763,1610612758,0.421,0.344,112.0,112.0,0.83,1.33,92.9,96.4,96.4,92.9
1362,0022200547,1610612758,1610612763,0.344,0.421,112.0,112.0,1.33,0.83,96.4,92.9,92.9,96.4
1365,0022200548,1610612749,1610612764,0.326,0.538,98.0,98.0,0.57,5.0,136.0,70.8,70.8,136.0
1364,0022200548,1610612764,1610612749,0.538,0.326,98.0,98.0,5.0,0.57,70.8,136.0,136.0,70.8
1367,0022200549,1610612738,1610612743,0.479,0.738,102.0,102.0,7.0,9.0,142.3,112.0,112.0,142.3
1366,0022200549,1610612743,1610612738,0.738,0.479,102.0,102.0,9.0,7.0,112.0,142.3,142.3,112.0
1350,0022200550,1610612756,1610612752,0.25,0.452,84.0,84.0,3.0,3.0,109.5,52.4,52.4,109.5
1351,0022200550,1610612752,1610612756,0.452,0.25,84.0,84.0,3.0,3.0,52.4,109.5,109.5,52.4
1345,0022200551,1610612766,1610612747,0.352,0.458,110.0,110.0,1.0,1.2,81.5,75.0,75.0,81.5
1344,0022200551,1610612747,1610612766,0.458,0.352,110.0,110.0,1.2,1.0,75.0,81.5,81.5,75.0
1346,0022200552,1610612739,1610612741,0.588,0.714,94.0,94.0,1.67,8.0,141.7,117.4,117.4,141.7
1347,0022200552,1610612741,1610612739,0.714,0.588,94.0,94.0,8.0,1.67,117.4,141.7,141.7,117.4
1348,0022200553,1610612761,1610612754,0.667,0.519,102.0,102.0,1.75,1.75,111.5,132.0,132.0,111.5
1349,0022200553,1610612754,1610612761,0.519,0.667,102.0,102.0,1.75,1.75,132.0,111.5,111.5,132.0
1341,0022200554,1610612740,1610612755,0.55,0.722,98.0,98.0,0.71,1.0,137.5,100.0,100.0,137.5
1340,0022200554,1610612755,1610612740,0.722,0.55,98.0,98.0,1.0,0.71,100.0,137.5,137.5,100.0
1357,0022200555,1610612751,1610612759,0.72,0.522,108.0,108.0,2.25,1.6,92.6,137.0,137.0,92.6
1356,0022200555,1610612759,1610612751,0.522,0.72,108.0,108.0,1.6,2.25,137.0,92.6,92.6,137.0
1352,0022200556,1610612745,1610612742,0.46,0.425,98.0,98.0,6.0,1.25,72.0,108.3,108.3,72.0
1353,0022200556,1610612742,1610612745,0.425,0.46,98.0,98.0,1.25,6.0,108.3,72.0,72.0,108.3
1343,0022200557,1610612743,1610612750,0.417,0.477,106.0,106.0,0.71,1.33,88.5,85.2,85.2,88.5
1342,0022200557,1610612750,1610612743,0.477,0.417,106.0,106.0,1.33,0.71,85.2,88.5,88.5,85.2
