index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP
1216,22200619,1610612741,CHI,1610612764,WAS,2022-23,29,25,2023-01-11,54
1225,22200618,1610612750,MIN,1610612765,DET,2022-23,34,31,2023-01-11,65
1218,22200623,1610612763,MEM,1610612759,SAS,2022-23,32,37,2023-01-11,69
1219,22200623,1610612759,SAS,1610612763,MEM,2022-23,37,32,2023-01-11,69
1220,22200620,1610612749,MIL,1610612737,ATL,2022-23,39,19,2023-01-11,58
1221,22200620,1610612737,ATL,1610612749,MIL,2022-23,19,39,2023-01-11,58
1222,22200625,1610612745,HOU,1610612758,SAC,2022-23,27,31,2023-01-11,58
1223,22200625,1610612758,SAC,1610612745,HOU,2022-23,31,27,2023-01-11,58
1217,22200619,1610612764,WAS,1610612741,CHI,2022-23,25,29,2023-01-11,54
1202,22200627,1610612751,BKN,1610612738,BOS,2022-23,31,29,2023-01-12,60
1198,22200628,1610612749,MIL,1610612748,MIA,2022-23,23,14,2023-01-12,37
1199,22200628,1610612748,MIA,1610612749,MIL,2022-23,14,23,2023-01-12,37
1200,22200630,1610612742,DAL,1610612747,LAL,2022-23,36,22,2023-01-12,58
1201,22200630,1610612747,LAL,1610612742,DAL,2022-23,22,36,2023-01-12,58
1203,22200627,1610612738,BOS,1610612751,BKN,2022-23,29,31,2023-01-12,60
1207,22200631,1610612739,CLE,1610612757,POR,2022-23,27,32,2023-01-12,59
1205,22200629,1610612761,TOR,1610612766,CHA,2022-23,38,29,2023-01-12,67
1206,22200631,1610612757,POR,1610612739,CLE,2022-23,32,27,2023-01-12,59
1208,22200626,1610612755,PHI,1610612760,OKC,2022-23,35,35,2023-01-12,70
1209,22200626,1610612760,OKC,1610612755,PHI,2022-23,35,35,2023-01-12,70
1204,22200629,1610612766,CHA,1610612761,TOR,2022-23,29,38,2023-01-12,67
1187,22200633,1610612737,ATL,1610612754,IND,2022-23,36,27,2023-01-13,63
1180,22200640,1610612758,SAC,1610612745,HOU,2022-23,36,32,2023-01-13,68
1181,22200640,1610612745,HOU,1610612758,SAC,2022-23,32,36,2023-01-13,68
1182,22200639,1610612746,LAC,1610612743,DEN,2022-23,34,32,2023-01-13,66
1183,22200639,1610612743,DEN,1610612746,LAC,2022-23,32,34,2023-01-13,66
1184,22200636,1610612760,OKC,1610612741,CHI,2022-23,33,31,2023-01-13,64
1185,22200636,1610612741,CHI,1610612760,OKC,2022-23,31,33,2023-01-13,64
1186,22200633,1610612754,IND,1610612737,ATL,2022-23,27,36,2023-01-13,63
1188,22200632,1610612740,NOP,1610612765,DET,2022-23,32,28,2023-01-13,60
1192,22200637,1610612750,MIN,1610612756,PHX,2022-23,35,25,2023-01-13,60
1190,22200635,1610612759,SAS,1610612744,GSW,2022-23,28,33,2023-01-13,61
1191,22200635,1610612744,GSW,1610612759,SAS,2022-23,33,28,2023-01-13,61
1193,22200637,1610612756,PHX,1610612750,MIN,2022-23,25,35,2023-01-13,60
1194,22200638,1610612762,UTA,1610612753,ORL,2022-23,36,27,2023-01-13,63
1195,22200638,1610612753,ORL,1610612762,UTA,2022-23,27,36,2023-01-13,63
1196,22200634,1610612764,WAS,1610612752,NYK,2022-23,21,19,2023-01-13,40
1197,22200634,1610612752,NYK,1610612764,WAS,2022-23,19,21,2023-01-13,40
1189,22200632,1610612765,DET,1610612740,NOP,2022-23,28,32,2023-01-13,60
1166,22200647,1610612742,DAL,1610612757,POR,2022-23,30,31,2023-01-14,61
1167,22200647,1610612757,POR,1610612742,DAL,2022-23,31,30,2023-01-14,61
1168,22200642,1610612766,CHA,1610612738,BOS,2022-23,34,31,2023-01-14,65
1169,22200642,1610612738,BOS,1610612766,CHA,2022-23,31,34,2023-01-14,65
1170,22200644,1610612761,TOR,1610612737,ATL,2022-23,25,34,2023-01-14,59
1171,22200644,1610612737,ATL,1610612761,TOR,2022-23,34,25,2023-01-14,59
1172,22200646,1610612755,PHI,1610612762,UTA,2022-23,41,24,2023-01-14,65
1173,22200646,1610612762,UTA,1610612755,PHI,2022-23,24,41,2023-01-14,65
1175,22200643,1610612763,MEM,1610612754,IND,2022-23,36,28,2023-01-14,64
1176,22200641,1610612749,MIL,1610612748,MIA,2022-23,20,28,2023-01-14,48
1177,22200641,1610612748,MIA,1610612749,MIL,2022-23,28,20,2023-01-14,48
1178,22200645,1610612739,CLE,1610612750,MIN,2022-23,25,27,2023-01-14,52
1179,22200645,1610612750,MIN,1610612739,CLE,2022-23,27,25,2023-01-14,52
1174,22200643,1610612754,IND,1610612763,MEM,2022-23,28,36,2023-01-14,64
1155,22200652,1610612758,SAC,1610612759,SAS,2022-23,33,32,2023-01-15,65
1150,22200650,1610612741,CHI,1610612744,GSW,2022-23,35,20,2023-01-15,55
1151,22200650,1610612744,GSW,1610612741,CHI,2022-23,20,35,2023-01-15,55
1152,22200654,1610612757,POR,1610612742,DAL,2022-23,33,31,2023-01-15,64
1153,22200654,1610612742,DAL,1610612757,POR,2022-23,31,33,2023-01-15,64
1154,22200652,1610612759,SAS,1610612758,SAC,2022-23,32,33,2023-01-15,65
1157,22200648,1610612765,DET,1610612752,NYK,2022-23,22,39,2023-01-15,61
1156,22200648,1610612752,NYK,1610612765,DET,2022-23,39,22,2023-01-15,61
1159,22200651,1610612760,OKC,1610612751,BKN,2022-23,28,24,2023-01-15,52
1158,22200651,1610612751,BKN,1610612760,OKC,2022-23,24,28,2023-01-15,52
1160,22200649,1610612746,LAC,1610612745,HOU,2022-23,31,30,2023-01-15,61
1161,22200649,1610612745,HOU,1610612746,LAC,2022-23,30,31,2023-01-15,61
1162,22200653,1610612743,DEN,1610612753,ORL,2022-23,31,25,2023-01-15,56
1163,22200653,1610612753,ORL,1610612743,DEN,2022-23,25,31,2023-01-15,56
1164,22200655,1610612747,LAL,1610612755,PHI,2022-23,32,33,2023-01-15,65
1165,22200655,1610612755,PHI,1610612747,LAL,2022-23,33,32,2023-01-15,65
1132,22200664,1610612747,LAL,1610612745,HOU,2022-23,37,35,2023-01-16,72
1133,22200664,1610612745,HOU,1610612747,LAL,2022-23,35,37,2023-01-16,72
1134,22200659,1610612752,NYK,1610612761,TOR,2022-23,25,29,2023-01-16,54
1135,22200659,1610612761,TOR,1610612752,NYK,2022-23,29,25,2023-01-16,54
1136,22200660,1610612764,WAS,1610612744,GSW,2022-23,33,35,2023-01-16,68
1138,22200663,1610612763,MEM,1610612756,PHX,2022-23,29,36,2023-01-16,65
1139,22200663,1610612756,PHX,1610612763,MEM,2022-23,36,29,2023-01-16,65
1140,22200662,1610612750,MIN,1610612762,UTA,2022-23,27,27,2023-01-16,54
1137,22200660,1610612744,GSW,1610612764,WAS,2022-23,35,33,2023-01-16,68
1142,22200661,1610612748,MIA,1610612737,ATL,2022-23,26,38,2023-01-16,64
1143,22200661,1610612737,ATL,1610612748,MIA,2022-23,38,26,2023-01-16,64
1144,22200658,1610612739,CLE,1610612740,NOP,2022-23,24,25,2023-01-16,49
1145,22200658,1610612740,NOP,1610612739,CLE,2022-23,25,24,2023-01-16,49
1146,22200656,1610612738,BOS,1610612766,CHA,2022-23,35,22,2023-01-16,57
1147,22200656,1610612766,CHA,1610612738,BOS,2022-23,22,35,2023-01-16,57
1148,22200657,1610612749,MIL,1610612754,IND,2022-23,32,38,2023-01-16,70
1149,22200657,1610612754,IND,1610612749,MIL,2022-23,38,32,2023-01-16,70
1141,22200662,1610612762,UTA,1610612750,MIN,2022-23,27,27,2023-01-16,54
1124,22200668,1610612746,LAC,1610612755,PHI,2022-23,27,34,2023-01-17,61
1125,22200668,1610612755,PHI,1610612746,LAC,2022-23,34,27,2023-01-17,61
1126,22200665,1610612749,MIL,1610612761,TOR,2022-23,44,34,2023-01-17,78
1127,22200665,1610612761,TOR,1610612749,MIL,2022-23,34,44,2023-01-17,78
1129,22200666,1610612759,SAS,1610612751,BKN,2022-23,27,15,2023-01-17,42
1130,22200667,1610612743,DEN,1610612757,POR,2022-23,34,31,2023-01-17,65
1131,22200667,1610612757,POR,1610612743,DEN,2022-23,31,34,2023-01-17,65
1128,22200666,1610612751,BKN,1610612759,SAS,2022-23,15,27,2023-01-17,42
1113,22200671,1610612745,HOU,1610612766,CHA,2022-23,31,36,2023-01-18,67
1107,22200670,1610612742,DAL,1610612737,ATL,2022-23,37,40,2023-01-18,77
1106,22200670,1610612737,ATL,1610612742,DAL,2022-23,40,37,2023-01-18,77
1108,22200672,1610612763,MEM,1610612739,CLE,2022-23,31,30,2023-01-18,61
1109,22200672,1610612739,CLE,1610612763,MEM,2022-23,30,31,2023-01-18,61
1110,22200677,1610612758,SAC,1610612747,LAL,2022-23,28,39,2023-01-18,67
1111,22200677,1610612747,LAL,1610612758,SAC,2022-23,39,28,2023-01-18,67
1112,22200671,1610612766,CHA,1610612745,HOU,2022-23,36,31,2023-01-18,67
1114,22200674,1610612760,OKC,1610612754,IND,2022-23,36,20,2023-01-18,56
1123,22200673,1610612740,NOP,1610612748,MIA,2022-23,23,36,2023-01-18,59
1116,22200675,1610612762,UTA,1610612746,LAC,2022-23,36,26,2023-01-18,62
1117,22200675,1610612746,LAC,1610612762,UTA,2022-23,26,36,2023-01-18,62
1118,22200669,1610612764,WAS,1610612752,NYK,2022-23,35,22,2023-01-18,57
1119,22200669,1610612752,NYK,1610612764,WAS,2022-23,22,35,2023-01-18,57
1120,22200676,1610612750,MIN,1610612743,DEN,2022-23,27,30,2023-01-18,57
1121,22200676,1610612743,DEN,1610612750,MIN,2022-23,30,27,2023-01-18,57
1122,22200673,1610612748,MIA,1610612740,NOP,2022-23,36,23,2023-01-18,59
1115,22200674,1610612754,IND,1610612760,OKC,2022-23,20,36,2023-01-18,56
1096,22200680,1610612761,TOR,1610612750,MIN,2022-23,37,31,2023-01-19,68
1097,22200680,1610612750,MIN,1610612761,TOR,2022-23,31,37,2023-01-19,68
1098,22200679,1610612744,GSW,1610612738,BOS,2022-23,26,25,2023-01-19,51
1099,22200679,1610612738,BOS,1610612744,GSW,2022-23,25,26,2023-01-19,51
1100,22200678,1610612741,CHI,1610612765,DET,2022-23,31,24,2023-01-19,55
1101,22200678,1610612765,DET,1610612741,CHI,2022-23,24,31,2023-01-19,55
1103,22200681,1610612756,PHX,1610612751,BKN,2022-23,35,29,2023-01-19,64
1104,22200682,1610612755,PHI,1610612757,POR,2022-23,26,14,2023-01-19,40
1105,22200682,1610612757,POR,1610612755,PHI,2022-23,14,26,2023-01-19,40
1102,22200681,1610612751,BKN,1610612756,PHX,2022-23,29,35,2023-01-19,64
1086,22200684,1610612737,ATL,1610612752,NYK,2022-23,35,38,2023-01-20,73
1079,22200688,1610612754,IND,1610612743,DEN,2022-23,28,37,2023-01-20,65
1080,22200691,1610612760,OKC,1610612758,SAC,2022-23,32,33,2023-01-20,65
1081,22200691,1610612758,SAC,1610612760,OKC,2022-23,33,32,2023-01-20,65
1082,22200687,1610612759,SAS,1610612746,LAC,2022-23,36,41,2023-01-20,77
1083,22200687,1610612746,LAC,1610612759,SAS,2022-23,41,36,2023-01-20,77
1084,22200690,1610612747,LAL,1610612763,MEM,2022-23,26,23,2023-01-20,49
1085,22200690,1610612763,MEM,1610612747,LAL,2022-23,23,26,2023-01-20,49
1087,22200684,1610612752,NYK,1610612737,ATL,2022-23,38,35,2023-01-20,73
1078,22200688,1610612743,DEN,1610612754,IND,2022-23,37,28,2023-01-20,65
1089,22200683,1610612740,NOP,1610612753,ORL,2022-23,30,23,2023-01-20,53
1090,22200686,1610612742,DAL,1610612748,MIA,2022-23,31,19,2023-01-20,50
1091,22200686,1610612748,MIA,1610612742,DAL,2022-23,19,31,2023-01-20,50
1092,22200689,1610612751,BKN,1610612762,UTA,2022-23,28,22,2023-01-20,50
1093,22200689,1610612762,UTA,1610612751,BKN,2022-23,22,28,2023-01-20,50
1094,22200685,1610612744,GSW,1610612739,CLE,2022-23,33,28,2023-01-20,61
1095,22200685,1610612739,CLE,1610612744,GSW,2022-23,28,33,2023-01-20,61
1088,22200683,1610612753,ORL,1610612740,NOP,2022-23,23,30,2023-01-20,53
1064,22200698,1610612755,PHI,1610612758,SAC,2022-23,27,35,2023-01-21,62
1065,22200698,1610612758,SAC,1610612755,PHI,2022-23,35,27,2023-01-21,62
1066,22200696,1610612750,MIN,1610612745,HOU,2022-23,26,26,2023-01-21,52
1067,22200696,1610612745,HOU,1610612750,MIN,2022-23,26,26,2023-01-21,52
1068,22200697,1610612754,IND,1610612756,PHX,2022-23,27,29,2023-01-21,56
1069,22200697,1610612756,PHX,1610612754,IND,2022-23,29,27,2023-01-21,56
1070,22200693,1610612764,WAS,1610612753,ORL,2022-23,37,26,2023-01-21,63
1072,22200692,1610612761,TOR,1610612738,BOS,2022-23,27,26,2023-01-21,53
1073,22200692,1610612738,BOS,1610612761,TOR,2022-23,26,27,2023-01-21,53
1074,22200694,1610612766,CHA,1610612737,ATL,2022-23,25,31,2023-01-21,56
1075,22200694,1610612737,ATL,1610612766,CHA,2022-23,31,25,2023-01-21,56
1076,22200695,1610612739,CLE,1610612749,MIL,2022-23,23,26,2023-01-21,49
1077,22200695,1610612749,MIL,1610612739,CLE,2022-23,26,23,2023-01-21,49
1071,22200693,1610612753,ORL,1610612764,WAS,2022-23,26,37,2023-01-21,63
1056,22200703,1610612763,MEM,1610612756,PHX,2022-23,18,32,2023-01-22,50
1051,22200705,1610612747,LAL,1610612757,POR,2022-23,33,26,2023-01-22,59
1052,22200700,1610612761,TOR,1610612752,NYK,2022-23,37,22,2023-01-22,59
1053,22200700,1610612752,NYK,1610612761,TOR,2022-23,22,37,2023-01-22,59
1054,22200701,1610612746,LAC,1610612742,DAL,2022-23,22,20,2023-01-22,42
1055,22200701,1610612742,DAL,1610612746,LAC,2022-23,20,22,2023-01-22,42
1057,22200703,1610612756,PHX,1610612763,MEM,2022-23,32,18,2023-01-22,50
1050,22200705,1610612757,POR,1610612747,LAL,2022-23,26,33,2023-01-22,59
1059,22200702,1610612760,OKC,1610612743,DEN,2022-23,27,18,2023-01-22,45
1060,22200699,1610612740,NOP,1610612748,MIA,2022-23,32,23,2023-01-22,55
1061,22200699,1610612748,MIA,1610612740,NOP,2022-23,23,32,2023-01-22,55
1062,22200704,1610612744,GSW,1610612751,BKN,2022-23,33,28,2023-01-22,61
1063,22200704,1610612751,BKN,1610612744,GSW,2022-23,28,33,2023-01-22,61
1058,22200702,1610612743,DEN,1610612760,OKC,2022-23,18,27,2023-01-22,45
1036,22200709,1610612750,MIN,1610612745,HOU,2022-23,26,31,2023-01-23,57
1037,22200709,1610612745,HOU,1610612750,MIN,2022-23,31,26,2023-01-23,57
1038,22200711,1610612757,POR,1610612759,SAS,2022-23,40,38,2023-01-23,78
1039,22200711,1610612759,SAS,1610612757,POR,2022-23,38,40,2023-01-23,78
1040,22200710,1610612762,UTA,1610612766,CHA,2022-23,21,24,2023-01-23,45
1041,22200710,1610612766,CHA,1610612762,UTA,2022-23,24,21,2023-01-23,45
1042,22200708,1610612741,CHI,1610612737,ATL,2022-23,17,21,2023-01-23,38
1043,22200708,1610612737,ATL,1610612741,CHI,2022-23,21,17,2023-01-23,38
1044,22200712,1610612763,MEM,1610612758,SAC,2022-23,33,47,2023-01-23,80
1045,22200712,1610612758,SAC,1610612763,MEM,2022-23,47,33,2023-01-23,80
1046,22200707,1610612738,BOS,1610612753,ORL,2022-23,23,30,2023-01-23,53
1047,22200707,1610612753,ORL,1610612738,BOS,2022-23,30,23,2023-01-23,53
1048,22200706,1610612749,MIL,1610612765,DET,2022-23,49,24,2023-01-23,73
1049,22200706,1610612765,DET,1610612749,MIL,2022-23,24,49,2023-01-23,73
1023,22200716,1610612740,NOP,1610612743,DEN,2022-23,24,28,2023-01-24,52
1022,22200716,1610612743,DEN,1610612740,NOP,2022-23,28,24,2023-01-24,52
1024,22200719,1610612746,LAC,1610612747,LAL,2022-23,37,30,2023-01-24,67
1025,22200719,1610612747,LAL,1610612746,LAC,2022-23,30,37,2023-01-24,67
1026,22200718,1610612766,CHA,1610612756,PHX,2022-23,15,36,2023-01-24,51
1027,22200718,1610612756,PHX,1610612766,CHA,2022-23,36,15,2023-01-24,51
1028,22200717,1610612764,WAS,1610612742,DAL,2022-23,32,28,2023-01-24,60
1035,22200715,1610612752,NYK,1610612739,CLE,2022-23,34,27,2023-01-24,61
1030,22200714,1610612748,MIA,1610612738,BOS,2022-23,32,30,2023-01-24,62
1031,22200714,1610612738,BOS,1610612748,MIA,2022-23,30,32,2023-01-24,62
1032,22200713,1610612754,IND,1610612741,CHI,2022-23,21,33,2023-01-24,54
1033,22200713,1610612741,CHI,1610612754,IND,2022-23,33,21,2023-01-24,54
1034,22200715,1610612739,CLE,1610612752,NYK,2022-23,27,34,2023-01-24,61
1029,22200717,1610612742,DAL,1610612764,WAS,2022-23,28,32,2023-01-24,60
1011,22200728,1610612758,SAC,1610612761,TOR,2022-23,23,24,2023-01-25,47
1003,22200724,1610612750,MIN,1610612740,NOP,2022-23,26,34,2023-01-25,60
1004,22200721,1610612755,PHI,1610612751,BKN,2022-23,41,41,2023-01-25,82
1005,22200721,1610612751,BKN,1610612755,PHI,2022-23,41,41,2023-01-25,82
1006,22200723,1610612743,DEN,1610612749,MIL,2022-23,27,26,2023-01-25,53
1007,22200723,1610612749,MIL,1610612743,DEN,2022-23,26,27,2023-01-25,53
1002,22200724,1610612740,NOP,1610612750,MIN,2022-23,34,26,2023-01-25,60
1009,22200727,1610612757,POR,1610612762,UTA,2022-23,19,31,2023-01-25,50
1010,22200728,1610612761,TOR,1610612758,SAC,2022-23,24,23,2023-01-25,47
1012,22200722,1610612745,HOU,1610612764,WAS,2022-23,30,25,2023-01-25,55
1008,22200727,1610612762,UTA,1610612757,POR,2022-23,31,19,2023-01-25,50
1014,22200720,1610612754,IND,1610612753,ORL,2022-23,29,46,2023-01-25,75
1015,22200720,1610612753,ORL,1610612754,IND,2022-23,46,29,2023-01-25,75
1016,22200725,1610612760,OKC,1610612737,ATL,2022-23,43,39,2023-01-25,82
1017,22200725,1610612737,ATL,1610612760,OKC,2022-23,39,43,2023-01-25,82
1018,22200729,1610612747,LAL,1610612759,SAS,2022-23,25,30,2023-01-25,55
1019,22200729,1610612759,SAS,1610612747,LAL,2022-23,30,25,2023-01-25,55
1020,22200726,1610612763,MEM,1610612744,GSW,2022-23,22,24,2023-01-25,46
1021,22200726,1610612744,GSW,1610612763,MEM,2022-23,24,22,2023-01-25,46
1013,22200722,1610612764,WAS,1610612745,HOU,2022-23,25,30,2023-01-25,55
990,22200735,1610612759,SAS,1610612746,LAC,2022-23,25,41,2023-01-26,66
992,22200730,1610612738,BOS,1610612752,NYK,2022-23,34,26,2023-01-26,60
993,22200730,1610612752,NYK,1610612738,BOS,2022-23,26,34,2023-01-26,60
994,22200731,1610612751,BKN,1610612765,DET,2022-23,27,30,2023-01-26,57
995,22200731,1610612765,DET,1610612751,BKN,2022-23,30,27,2023-01-26,57
996,22200734,1610612756,PHX,1610612742,DAL,2022-23,32,32,2023-01-26,64
991,22200735,1610612746,LAC,1610612759,SAS,2022-23,41,25,2023-01-26,66
998,22200732,1610612766,CHA,1610612741,CHI,2022-23,32,36,2023-01-26,68
999,22200732,1610612741,CHI,1610612766,CHA,2022-23,36,32,2023-01-26,68
1000,22200733,1610612739,CLE,1610612745,HOU,2022-23,37,25,2023-01-26,62
1001,22200733,1610612745,HOU,1610612739,CLE,2022-23,25,37,2023-01-26,62
997,22200734,1610612742,DAL,1610612756,PHX,2022-23,32,32,2023-01-26,64
980,22200736,1610612749,MIL,1610612754,IND,2022-23,45,30,2023-01-27,75
981,22200736,1610612754,IND,1610612749,MIL,2022-23,30,45,2023-01-27,75
982,22200738,1610612748,MIA,1610612753,ORL,2022-23,26,31,2023-01-27,57
984,22200739,1610612739,CLE,1610612760,OKC,2022-23,25,27,2023-01-27,52
985,22200739,1610612760,OKC,1610612739,CLE,2022-23,27,25,2023-01-27,52
983,22200738,1610612753,ORL,1610612748,MIA,2022-23,31,26,2023-01-27,57
987,22200737,1610612750,MIN,1610612763,MEM,2022-23,38,31,2023-01-27,69
988,22200740,1610612744,GSW,1610612761,TOR,2022-23,34,36,2023-01-27,70
989,22200740,1610612761,TOR,1610612744,GSW,2022-23,36,34,2023-01-27,70
986,22200737,1610612763,MEM,1610612750,MIN,2022-23,31,38,2023-01-27,69
958,22200744,1610612753,ORL,1610612741,CHI,2022-23,19,25,2023-01-28,44
959,22200744,1610612741,CHI,1610612753,ORL,2022-23,25,19,2023-01-28,44
960,22200742,1610612752,NYK,1610612751,BKN,2022-23,22,28,2023-01-28,50
961,22200742,1610612751,BKN,1610612752,NYK,2022-23,28,22,2023-01-28,50
962,22200749,1610612747,LAL,1610612738,BOS,2022-23,27,28,2023-01-28,55
963,22200749,1610612738,BOS,1610612747,LAL,2022-23,28,27,2023-01-28,55
964,22200743,1610612765,DET,1610612745,HOU,2022-23,37,27,2023-01-28,64
965,22200743,1610612745,HOU,1610612765,DET,2022-23,27,37,2023-01-28,64
966,22200748,1610612759,SAS,1610612756,PHX,2022-23,26,33,2023-01-28,59
967,22200748,1610612756,PHX,1610612759,SAS,2022-23,33,26,2023-01-28,59
968,22200746,1610612750,MIN,1610612758,SAC,2022-23,29,21,2023-01-28,50
971,22200747,1610612764,WAS,1610612740,NOP,2022-23,32,30,2023-01-28,62
970,22200747,1610612740,NOP,1610612764,WAS,2022-23,30,32,2023-01-28,62
972,22200741,1610612755,PHI,1610612743,DEN,2022-23,29,38,2023-01-28,67
973,22200741,1610612743,DEN,1610612755,PHI,2022-23,38,29,2023-01-28,67
974,22200751,1610612761,TOR,1610612757,POR,2022-23,37,14,2023-01-28,51
975,22200751,1610612757,POR,1610612761,TOR,2022-23,14,37,2023-01-28,51
976,22200745,1610612746,LAC,1610612737,ATL,2022-23,22,28,2023-01-28,50
977,22200745,1610612737,ATL,1610612746,LAC,2022-23,28,22,2023-01-28,50
978,22200750,1610612762,UTA,1610612742,DAL,2022-23,34,23,2023-01-28,57
979,22200750,1610612742,DAL,1610612762,UTA,2022-23,23,34,2023-01-28,57
969,22200746,1610612758,SAC,1610612750,MIN,2022-23,21,29,2023-01-28,50
950,22200752,1610612766,CHA,1610612748,MIA,2022-23,26,28,2023-01-29,54
951,22200752,1610612748,MIA,1610612766,CHA,2022-23,28,26,2023-01-29,54
952,22200755,1610612749,MIL,1610612740,NOP,2022-23,37,19,2023-01-29,56
953,22200755,1610612740,NOP,1610612749,MIL,2022-23,19,37,2023-01-29,56
956,22200753,1610612754,IND,1610612763,MEM,2022-23,32,23,2023-01-29,55
955,22200754,1610612746,LAC,1610612739,CLE,2022-23,15,31,2023-01-29,46
957,22200753,1610612763,MEM,1610612754,IND,2022-23,23,32,2023-01-29,55
954,22200754,1610612739,CLE,1610612746,LAC,2022-23,31,15,2023-01-29,46
940,22200760,1610612764,WAS,1610612759,SAS,2022-23,30,36,2023-01-30,66
935,22200761,1610612742,DAL,1610612765,DET,2022-23,30,27,2023-01-30,57
934,22200761,1610612765,DET,1610612742,DAL,2022-23,27,30,2023-01-30,57
936,22200763,1610612757,POR,1610612737,ATL,2022-23,31,23,2023-01-30,54
937,22200763,1610612737,ATL,1610612757,POR,2022-23,23,31,2023-01-30,54
938,22200757,1610612751,BKN,1610612747,LAL,2022-23,29,16,2023-01-30,45
939,22200757,1610612747,LAL,1610612751,BKN,2022-23,16,29,2023-01-30,45
941,22200760,1610612759,SAS,1610612764,WAS,2022-23,36,30,2023-01-30,66
949,22200762,1610612761,TOR,1610612756,PHX,2022-23,28,31,2023-01-30,59
943,22200756,1610612753,ORL,1610612755,PHI,2022-23,17,30,2023-01-30,47
944,22200759,1610612760,OKC,1610612744,GSW,2022-23,20,38,2023-01-30,58
945,22200759,1610612744,GSW,1610612760,OKC,2022-23,38,20,2023-01-30,58
946,22200758,1610612758,SAC,1610612750,MIN,2022-23,24,17,2023-01-30,41
947,22200758,1610612750,MIN,1610612758,SAC,2022-23,17,24,2023-01-30,41
948,22200762,1610612756,PHX,1610612761,TOR,2022-23,31,28,2023-01-30,59
942,22200756,1610612755,PHI,1610612753,ORL,2022-23,30,17,2023-01-30,47
927,22200764,1610612748,MIA,1610612739,CLE,2022-23,24,26,2023-01-31,50
924,22200765,1610612752,NYK,1610612747,LAL,2022-23,24,29,2023-01-31,53
925,22200765,1610612747,LAL,1610612752,NYK,2022-23,29,24,2023-01-31,53
926,22200764,1610612739,CLE,1610612748,MIA,2022-23,26,24,2023-01-31,50
928,22200766,1610612746,LAC,1610612741,CHI,2022-23,20,32,2023-01-31,52
931,22200768,1610612740,NOP,1610612743,DEN,2022-23,35,31,2023-01-31,66
930,22200768,1610612743,DEN,1610612740,NOP,2022-23,31,35,2023-01-31,66
929,22200766,1610612741,CHI,1610612746,LAC,2022-23,32,20,2023-01-31,52
932,22200767,1610612766,CHA,1610612749,MIL,2022-23,27,34,2023-01-31,61
933,22200767,1610612749,MIL,1610612766,CHA,2022-23,34,27,2023-01-31,61
909,22200775,1610612759,SAS,1610612758,SAC,2022-23,31,30,2023-02-01,61
910,22200777,1610612737,ATL,1610612756,PHX,2022-23,26,23,2023-02-01,49
911,22200777,1610612756,PHX,1610612737,ATL,2022-23,23,26,2023-02-01,49
912,22200774,1610612744,GSW,1610612750,MIN,2022-23,34,32,2023-02-01,66
913,22200774,1610612750,MIN,1610612744,GSW,2022-23,32,34,2023-02-01,66
914,22200776,1610612761,TOR,1610612762,UTA,2022-23,25,31,2023-02-01,56
915,22200776,1610612762,UTA,1610612761,TOR,2022-23,31,25,2023-02-01,56
916,22200773,1610612760,OKC,1610612745,HOU,2022-23,25,34,2023-02-01,59
